zip,name1,name2,name3,latitude,longitude
393129,青森県,上北郡野辺地町,戸田ノ沢,40.85003569,141.12937981
393172,青森県,上北郡野辺地町,鳥井平,40.86964727,141.10543431
393153,青森県,上北郡野辺地町,中小中野,40.85655492,141.12040356
393108,青森県,上北郡野辺地町,中田,40.92074124,141.19209147
393112,青森県,上北郡野辺地町,中道,40.87111708,141.1385737
393143,青森県,上北郡野辺地町,中屋敷,40.84033559,141.1339268
393176,青森県,上北郡野辺地町,中渡,40.878074299999994,141.0864583
393141,青森県,上北郡野辺地町,鳴沢,40.85680309,141.12562201
393171,青森県,上北郡野辺地町,二本木,40.86592459,141.10553327
393167,青森県,上北郡野辺地町,二本木向,40.86351307,141.11703867
393166,青森県,上北郡野辺地町,二本木向前田,40.865444,141.11680756
393131,青森県,上北郡野辺地町,野辺地,40.86645008,141.12774085
393171,青森県,上北郡野辺地町,二十平,40.86592459,141.10553327
393177,青森県,上北郡野辺地町,八ノ木谷地,40.88158764,141.07230908
393101,青森県,上北郡野辺地町,浜掛,40.87010686,141.12331208
393105,青森県,上北郡野辺地町,東太田沢,40.88289151,141.18823717
393105,青森県,上北郡野辺地町,干草橋,40.88289151,141.18823717
393128,青森県,上北郡野辺地町,昼場,40.85537831,141.13047069
393156,青森県,上北郡野辺地町,枇杷野,40.8443646,141.09622235
393121,青森県,上北郡野辺地町,船橋,40.85607332,141.13499834
393106,青森県,上北郡野辺地町,古明前,40.90401636,141.1888365
393125,青森県,上北郡野辺地町,坊ノ塚,40.85379741,141.13396349
393164,青森県,上北郡野辺地町,前田,40.86462921,141.12167136
393168,青森県,上北郡野辺地町,前平,40.86230232,141.11506571
393179,青森県,上北郡野辺地町,馬門,40.8754166,141.09658773
393161,青森県,上北郡野辺地町,馬門道,40.87145151,141.11457762
393157,青森県,上北郡野辺地町,松ノ木,40.85793815,141.09181931
393145,青森県,上北郡野辺地町,松ノ木平,40.84706588,141.12262361
393171,青森県,上北郡野辺地町,御手洗瀬,40.86592459,141.10553327
393106,青森県,上北郡野辺地町,明前,40.90401636,141.1888365
393109,青森県,上北郡野辺地町,向田,40.93577621,141.22540797
393129,青森県,上北郡野辺地町,餅粟川原,40.85003569,141.12937981
393175,青森県,上北郡野辺地町,湯沢,40.87252257,141.07257307
393175,青森県,上北郡野辺地町,湯沢尻,40.87252257,141.07257307
393148,青森県,上北郡野辺地町,与田川尻,40.85927563,141.12355215
393102,青森県,上北郡野辺地町,米内沢,40.87080769,141.12684591
392500,青森県,上北郡七戸町,以下に掲載がない場合,40.74475501,141.15801258
392501,青森県,上北郡七戸町,荒熊内,40.72322346,141.15140637
392534,青森県,上北郡七戸町,荒屋,40.66811499,141.14825368
392543,青森県,上北郡七戸町,有田沢,40.67973929,141.12489893
392816,青森県,上北郡七戸町,家ノ裏,40.74586311,141.177506
392825,青森県,上北郡七戸町,家ノ上,40.74730794,141.17288715
392824,青森県,上北郡七戸町,家ノ下,40.74744381,141.17891675
392833,青森県,上北郡七戸町,家ノ前,40.73514308,141.16014694
392865,青森県,上北郡七戸町,市ノ渡,40.75852916,141.10756829
392561,青森県,上北郡七戸町,銀南木,40.72932575,141.05301317
392741,青森県,上北郡七戸町,猪ノ鼻,40.75905339,141.17448376
392585,青森県,上北郡七戸町,上ノ山,40.69399018,141.13954521
392587,青森県,上北郡七戸町,上屋田,40.6901245,141.14032641
392584,青森県,上北郡七戸町,後川原,40.69602384,141.13844222
392731,青森県,上北郡七戸町,後平,40.77910402,141.15684873
392574,青森県,上北郡七戸町,宇道坂,40.70026563,141.14000416
392771,青森県,上北郡七戸町,姥沢,40.76710819,141.24063396
392586,青森県,上北郡七戸町,海内,40.69279214,141.13704545
392526,青森県,上北郡七戸町,上町野,40.70431052,141.15436486
392507,青森県,上北郡七戸町,えぞ花,40.70562648,141.17809372
392756,青森県,上北郡七戸町,榎林家ノ後,40.74205302,141.21224467
392755,青森県,上北郡七戸町,榎林家ノ前,40.73729786,141.21625747
392779,青森県,上北郡七戸町,榎林古屋敷,40.77179495,141.24438156
392745,青森県,上北郡七戸町,夷堂,40.73238505,141.20879024
392508,青森県,上北郡七戸町,大池,40.7028917,141.16855468
392502,青森県,上北郡七戸町,大沢,40.71818998,141.16428742
392531,青森県,上北郡七戸町,太田,40.68987429,141.16916931
392821,青森県,上北郡七戸町,大平,40.76135763,141.14991268
392514,青森県,上北郡七戸町,太田野,40.69388969,141.16662432
392532,青森県,上北郡七戸町,大林,40.68434767,141.15573642
392715,青森県,上北郡七戸町,尾山頭,40.79827053,141.12407691
392751,青森県,上北郡七戸町,貝塚家ノ前,40.75189375,141.23272638
392578,青森県,上北郡七戸町,貝ノ口,40.70186751,141.14631144
392523,青森県,上北郡七戸町,影津内,40.69938199,141.16194536
392577,青森県,上北郡七戸町,鍛治林,40.70161401,141.12280814
392831,青森県,上北郡七戸町,金沢平,40.76482481,141.1367644
392725,青森県,上北郡七戸町,上川原,40.76992738,141.14177676
392714,青森県,上北郡七戸町,上志多,40.79807501,141.10032182
392724,青森県,上北郡七戸町,上平,40.77840512,141.1379666
392533,青森県,上北郡七戸町,川去,40.67898835,141.16169916
392712,青森県,上北郡七戸町,北天間舘,40.7947047,141.01638073
392562,青森県,上北郡七戸町,倉岡,40.73387278,141.07959861
392522,青森県,上北郡七戸町,倉越,40.70271661,141.16093441
392866,青森県,上北郡七戸町,栗ノ木沢,40.76320662,141.11610901
