,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,9.450000000000001,185.7,163710.0,288,200
1,Manuf_0001,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,6.98,137.2,163710.0,176,125
2,Manuf_0002,0.0,0.0,2.05,0.0,0.0,2.0537489106318225,835.0,599.4946928872681,28.06,551.5,8350.0,416,275
3,Manuf_0003,0.0,0.0,2.05,0.0,0.0,2.0537489106318225,8387.0,3985.9583151106835,27.75,545.4,83870.0,416,275
4,Manuf_0004,0.0,0.0,2.05,0.0,0.0,2.0537489106318225,802.0,587.9241894156082,31.11,611.4,8020.0,416,275
5,Manuf_0005,0.0,0.0,2.05,0.0,0.0,2.0537489106318225,6347.0,3659.311813032609,31.999999999999996,628.9,63470.0,416,275
6,Part_0001,0.0,0.0,38.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,0.8,15.7,163710.0,48,50
7,Part_0002,0.0,0.0,34.55,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,1.24,24.4,163710.0,48,50
8,Part_0003,0.0,0.0,14.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,1.2,23.6,163710.0,48,50
9,Part_0004,0.0,0.0,33.75,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,0.85,16.7,163710.0,48,50
10,Part_0005,0.0,0.0,33.75,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,0.83,16.3,163710.0,48,50
11,Part_0006,0.0,0.0,12.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,1.19,23.4,163710.0,48,50
12,Part_0007,0.0,0.0,11.75,0.0,0.0,2.0537489106318225,835.0,599.4946928872681,1.03,20.2,8350.0,288,200
13,Part_0008,0.0,0.0,35.0,0.0,0.0,2.0537489106318225,9222.0,4030.788704037958,14.01,275.3,92220.0,288,200
14,Part_0009,0.0,0.0,10.0,0.0,0.0,2.0537489106318225,8387.0,3985.9583151106835,1.07,21.0,83870.0,288,200
15,Part_0010,0.0,0.0,36.0,0.0,0.0,2.0537489106318225,16371.0,5475.71688220821,0.83,16.3,163710.0,288,200
16,Part_0011,0.0,0.0,10.0,0.0,0.0,2.0537489106318225,802.0,587.9241894156082,1.27,25.0,8020.0,288,200
17,Part_0012,0.0,0.0,40.2,0.0,0.0,2.0537489106318225,7149.0,3706.2403858222683,17.97,353.2,71490.0,288,200
18,Part_0013,0.0,0.0,10.0,0.0,0.0,2.0537489106318225,6347.0,3659.311813032609,0.88,17.3,63470.0,288,200
19,Retail_0001,0.0,2.0,5.1,0.0,0.0,2.0537489106318225,353.0,395.78,29.25,574.9,3530.0,544,350
20,Retail_0002,0.0,2.0,3.0,0.0,0.0,2.0537489106318225,482.0,450.28,29.509999999999998,580.0,4820.0,544,350
21,Retail_0003,0.0,2.0,2.0,0.0,0.0,2.0537489106318225,3750.0,2573.63,29.33,576.4,37500.0,544,350
22,Retail_0004,0.0,2.0,3.0,0.0,0.0,2.0537489106318225,4637.0,3043.73,30.15,592.6,46370.0,544,350
23,Retail_0005,0.0,2.0,5.1,0.0,0.0,2.0537489106318225,435.0,458.75,32.55,639.7,4350.0,544,350
24,Retail_0006,0.0,2.0,5.1,0.0,0.0,2.0537489106318225,367.0,367.7,32.36,636.0,3670.0,544,350
25,Retail_0007,0.0,2.0,4.1,0.0,0.0,2.0537489106318225,2793.0,2048.39,33.589999999999996,660.2,27930.0,544,350
26,Retail_0008,0.0,2.0,3.0,0.0,0.0,2.0537489106318225,3554.0,3032.27,33.98,667.8,35540.0,544,350
