,child,parent,units,allocation
0,Dist_0001,Dist_0013,1,0.25
1,Dist_0001,Dist_0014,1,0.25
2,Dist_0001,Dist_0015,1,0.25
3,Dist_0001,Dist_0016,1,0.25
4,Dist_0002,Dist_0017,1,0.25
5,Dist_0002,Dist_0018,1,0.25
6,Dist_0002,Dist_0019,1,0.25
7,Dist_0002,Dist_0020,1,0.25
8,Dist_0003,Dist_0021,1,0.25
9,Dist_0003,Dist_0022,1,0.25
10,Dist_0003,Dist_0023,1,0.25
11,Dist_0003,Dist_0024,1,0.25
12,Dist_0004,Dist_0025,1,0.25
13,Dist_0004,Dist_0026,1,0.25
14,Dist_0004,Dist_0027,1,0.25
15,Dist_0004,Dist_0028,1,0.25
16,Dist_0005,Dist_0029,1,0.25
17,Dist_0005,Dist_0030,1,0.25
18,Dist_0005,Dist_0031,1,0.25
19,Dist_0005,Dist_0032,1,0.25
20,Dist_0006,Dist_0033,1,0.25
21,Dist_0006,Dist_0034,1,0.25
22,Dist_0006,Dist_0035,1,0.25
23,Dist_0006,Dist_0036,1,0.25
24,Dist_0007,Dist_0037,1,0.25
25,Dist_0007,Dist_0038,1,0.25
26,Dist_0007,Dist_0039,1,0.25
27,Dist_0007,Dist_0040,1,0.25
28,Dist_0008,Dist_0041,1,0.25
29,Dist_0008,Dist_0042,1,0.25
30,Dist_0008,Dist_0043,1,0.25
31,Dist_0008,Dist_0044,1,0.25
32,Dist_0009,Dist_0045,1,0.25
33,Dist_0009,Dist_0046,1,0.25
34,Dist_0009,Dist_0047,1,0.25
35,Dist_0009,Dist_0048,1,0.25
36,Dist_0010,Dist_0049,1,0.25
37,Dist_0010,Dist_0050,1,0.25
38,Dist_0010,Dist_0051,1,0.25
39,Dist_0010,Dist_0052,1,0.25
40,Dist_0011,Dist_0053,1,0.25
41,Dist_0011,Dist_0054,1,0.25
42,Dist_0011,Dist_0055,1,0.25
43,Dist_0011,Dist_0056,1,0.25
44,Dist_0012,Dist_0057,1,0.25
45,Dist_0012,Dist_0058,1,0.25
46,Dist_0012,Dist_0059,1,0.25
47,Dist_0012,Dist_0060,1,0.25
48,Dist_0013,Dist_0061,1,0.5
49,Dist_0013,Dist_0062,1,0.5
50,Dist_0017,Dist_0063,1,0.5
51,Dist_0017,Dist_0064,1,0.5
52,Dist_0021,Dist_0065,1,0.5
53,Dist_0021,Dist_0066,1,0.5
54,Dist_0025,Dist_0067,1,0.5
55,Dist_0025,Dist_0068,1,0.5
56,Dist_0029,Dist_0069,1,0.5
57,Dist_0029,Dist_0070,1,0.5
58,Dist_0033,Dist_0071,1,0.5
59,Dist_0033,Dist_0072,1,0.5
60,Dist_0037,Dist_0073,1,0.5
61,Dist_0037,Dist_0074,1,0.5
62,Dist_0041,Dist_0075,1,0.5
63,Dist_0041,Dist_0076,1,0.5
64,Dist_0045,Dist_0077,1,0.5
65,Dist_0045,Dist_0078,1,0.5
66,Dist_0049,Dist_0079,1,0.5
67,Dist_0049,Dist_0080,1,0.5
68,Dist_0053,Dist_0081,1,0.5
69,Dist_0053,Dist_0082,1,0.5
70,Dist_0057,Dist_0083,1,0.5
71,Dist_0057,Dist_0084,1,0.5
72,Manuf_0001,Manuf_0029,1,1.0
73,Manuf_0002,Manuf_0029,1,1.0
74,Manuf_0003,Manuf_0029,1,1.0
75,Manuf_0004,Manuf_0030,1,0.08333333333333333
76,Manuf_0004,Manuf_0031,1,0.08333333333333333
77,Manuf_0004,Manuf_0032,1,0.08333333333333333
78,Manuf_0004,Manuf_0033,1,0.08333333333333333
79,Manuf_0004,Manuf_0034,1,0.08333333333333333
80,Manuf_0004,Manuf_0035,1,0.08333333333333333
81,Manuf_0004,Manuf_0036,1,0.08333333333333333
82,Manuf_0004,Manuf_0037,1,0.08333333333333333
83,Manuf_0004,Manuf_0038,1,0.08333333333333333
84,Manuf_0004,Manuf_0039,1,0.08333333333333333
85,Manuf_0004,Manuf_0040,1,0.08333333333333333
86,Manuf_0004,Manuf_0041,1,0.08333333333333333
87,Manuf_0005,Manuf_0030,1,1.0
88,Manuf_0006,Manuf_0030,1,1.0
89,Manuf_0007,Manuf_0031,1,1.0
90,Manuf_0008,Manuf_0031,1,1.0
91,Manuf_0009,Manuf_0032,1,1.0
92,Manuf_0010,Manuf_0032,1,1.0
93,Manuf_0011,Manuf_0033,1,1.0
94,Manuf_0012,Manuf_0033,1,1.0
95,Manuf_0013,Manuf_0034,1,1.0
96,Manuf_0014,Manuf_0034,1,1.0
97,Manuf_0015,Manuf_0035,1,1.0
98,Manuf_0016,Manuf_0035,1,1.0
99,Manuf_0017,Manuf_0036,1,1.0
100,Manuf_0018,Manuf_0036,1,1.0
101,Manuf_0019,Manuf_0037,1,1.0
102,Manuf_0020,Manuf_0037,1,1.0
103,Manuf_0021,Manuf_0038,1,1.0
104,Manuf_0022,Manuf_0038,1,1.0
105,Manuf_0023,Manuf_0039,1,1.0
106,Manuf_0024,Manuf_0039,1,1.0
107,Manuf_0025,Manuf_0040,1,1.0
108,Manuf_0026,Manuf_0040,1,1.0
109,Manuf_0027,Manuf_0041,1,1.0
110,Manuf_0028,Manuf_0041,1,1.0
111,Manuf_0029,Manuf_0042,1,0.08333333333333333
112,Manuf_0029,Manuf_0043,1,0.08333333333333333
113,Manuf_0029,Manuf_0044,1,0.08333333333333333
114,Manuf_0029,Manuf_0045,1,0.08333333333333333
115,Manuf_0029,Manuf_0046,1,0.08333333333333333
116,Manuf_0029,Manuf_0047,1,0.08333333333333333
117,Manuf_0029,Manuf_0048,1,0.08333333333333333
118,Manuf_0029,Manuf_0049,1,0.08333333333333333
119,Manuf_0029,Manuf_0050,1,0.08333333333333333
120,Manuf_0029,Manuf_0051,1,0.08333333333333333
121,Manuf_0029,Manuf_0052,1,0.08333333333333333
122,Manuf_0029,Manuf_0053,1,0.08333333333333333
123,Manuf_0030,Manuf_0042,1,1.0
124,Manuf_0031,Manuf_0043,1,1.0
125,Manuf_0032,Manuf_0044,1,1.0
126,Manuf_0033,Manuf_0045,1,1.0
127,Manuf_0034,Manuf_0046,1,1.0
128,Manuf_0035,Manuf_0047,1,1.0
129,Manuf_0036,Manuf_0048,1,1.0
130,Manuf_0037,Manuf_0049,1,1.0
131,Manuf_0038,Manuf_0050,1,1.0
132,Manuf_0039,Manuf_0051,1,1.0
133,Manuf_0040,Manuf_0052,1,1.0
134,Manuf_0041,Manuf_0053,1,1.0
135,Manuf_0042,Dist_0001,1,1.0
136,Manuf_0043,Dist_0002,1,1.0
137,Manuf_0044,Dist_0003,1,1.0
138,Manuf_0045,Dist_0004,1,1.0
139,Manuf_0046,Dist_0005,1,1.0
140,Manuf_0047,Dist_0006,1,1.0
141,Manuf_0048,Dist_0007,1,1.0
142,Manuf_0049,Dist_0008,1,1.0
143,Manuf_0050,Dist_0009,1,1.0
144,Manuf_0051,Dist_0010,1,1.0
145,Manuf_0052,Dist_0011,1,1.0
146,Manuf_0053,Dist_0012,1,1.0
147,Part_0001,Manuf_0001,1,1.0
148,Part_0002,Manuf_0002,1,0.5
149,Part_0002,Manuf_0003,1,0.5
150,Part_0003,Manuf_0002,1,0.07142857142857142
151,Part_0003,Manuf_0003,1,0.07142857142857142
152,Part_0003,Manuf_0005,1,0.07142857142857142
153,Part_0003,Manuf_0007,1,0.07142857142857142
154,Part_0003,Manuf_0009,1,0.07142857142857142
155,Part_0003,Manuf_0011,1,0.07142857142857142
156,Part_0003,Manuf_0013,1,0.07142857142857142
157,Part_0003,Manuf_0015,1,0.07142857142857142
158,Part_0003,Manuf_0017,1,0.07142857142857142
159,Part_0003,Manuf_0019,1,0.07142857142857142
