,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,255.24,670.8503099052724,2.87,25.0,2552.4,304,112
1,Dist_0002,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,263.0,548.6880461610222,2.74,23.8,2630.0,304,368
2,Dist_0003,0.0,0.0,6.0,0.0,0.0,1.6448536269514733,628.0,1029.1567210099731,3.44,29.9,6280.0,304,704
3,Dist_0004,0.0,0.0,6.0,0.0,0.0,1.6448536269514733,261.0,470.05601368347584,3.17,27.6,2610.0,304,1104
4,Dist_0005,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,359.67,816.0256310312807,3.49,30.3,3596.7000000000003,304,1488
5,Dist_0006,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,277.0,458.24989285323346,3.45,30.0,2770.0,304,1920
6,Dist_0007,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,50.66,49.43582911209237,3.4000000000000004,29.6,506.59999999999997,304,2208
7,Dist_0008,0.0,0.0,6.0,0.0,0.0,1.6448536269514733,740.0,919.2815603502551,3.4699999999999998,30.2,7400.0,304,2560
8,Dist_0009,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,443.0,552.4940324564601,3.13,27.2,4430.0,304,3008
9,Dist_0010,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,377.0,628.9179697703031,3.0,26.1,3770.0,304,3424
10,Dist_0011,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,522.0,937.8995256955832,2.77,24.1,5220.0,304,3824
11,Dist_0012,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,357.0,615.7559691143886,3.23,28.1,3570.0,304,4256
12,Dist_0013,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,382.0,960.2245105703146,3.2199999999999998,28.0,3820.0,304,4672
13,Dist_0014,0.0,0.0,6.0,0.0,0.0,1.6448536269514733,398.0,694.7598635499895,2.94,25.6,3980.0,304,5056
14,Dist_0015,0.0,0.0,37.15,0.0,0.0,1.6448536269514733,406.0,1035.53230533866,3.42,29.7,4060.0,304,5392
15,Dist_0016,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,52.59,57.38433584176086,3.2,27.8,525.9000000000001,304,5696
16,Dist_0017,0.0,0.0,5.0,0.0,0.0,1.6448536269514733,296.0,424.9296711221752,3.04,26.4,2960.0,304,6032
17,Dist_0018,0.0,0.0,7.0,0.0,0.0,1.6448536269514733,37.879999999999995,18.786380705181077,3.05,26.5,378.79999999999995,304,6368
