,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,3.65,31.7,15357.5,320,224
1,Dist_0002,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,12.360000000000001,107.5,15357.5,320,288
2,Dist_0003,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,2.56,22.3,15357.5,320,352
3,Dist_0004,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,10.540000000000001,91.7,15357.5,320,416
4,Dist_0005,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,3.3,28.7,15357.5,320,480
5,Dist_0006,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,8.110000000000001,70.5,15357.5,320,544
6,Dist_0007,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,5.87,51.0,15357.5,320,608
7,Dist_0008,0.0,0.0,9.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,7.02,61.0,15357.5,320,672
8,Dist_0009,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,653.5,849.55,122.05000000000001,1061.3,6535.0,800,320
9,Dist_0010,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,882.25,1279.26,119.74000000000001,1041.3,8822.5,800,448
10,Manuf_0001,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,653.5,849.55,119.83000000000001,1042.0,6535.0,496,320
11,Manuf_0002,0.0,0.0,1.0,0.0,0.0,1.6448536269514722,882.25,1279.26,117.52000000000001,1022.0,8822.5,496,448
12,Manuf_0003,0.0,0.0,2.7438,0.0,0.0,1.6448536269514722,653.5,849.55,121.45000000000002,1056.1,6535.0,704,320
13,Manuf_0004,0.0,0.0,2.7438,0.0,0.0,1.6448536269514722,882.25,1279.26,119.14000000000001,1036.0,8822.5,704,448
14,Part_0001,0.0,0.0,42.5,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,3.25,28.3,15357.5,48,224
15,Part_0002,0.0,0.0,40.0,0.0,0.0,1.6448536269514722,1535.75,1535.6566511105273,11.96,104.0,15357.5,48,288
