,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,4.0,0.0,0.0,1.644853626951471,10.11,9.197004947264082,189.39999999999995,1647.0,101.1,272,896
1,Manuf_0002,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,17.11,7.99,344.0999999999999,2992.3,171.1,272,3424
2,Manuf_0003,0.0,0.0,5.0,0.0,0.0,1.644853626951471,14.689999999999998,6.608040556776267,83.41999999999999,725.4,146.89999999999998,272,5408
3,Manuf_0004,0.0,0.0,4.0,0.0,0.0,1.644853626951471,33.49,21.77588115323924,394.7999999999999,3433.2,334.90000000000003,272,6880
4,Manuf_0005,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,1.76,0.54,87.25,758.7,17.6,272,8352
5,Manuf_0006,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.57,1.18,1073.89,9338.5,25.7,510,8388
6,Manuf_0007,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,2.82,1.67,671.97,5843.4,28.2,510,8676
7,Manuf_0008,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,6.55,3.37,952.4200000000001,8282.2,65.5,510,8856
8,Manuf_0009,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,7.56,3.87,928.15,8071.2,75.6,510,8892
9,Manuf_0010,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.86,1.8,831.04,7226.7,28.599999999999998,510,9144
10,Manuf_0011,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,4.83,3.35,1643.0900000000004,14288.3,48.3,510,9144
11,Manuf_0012,0.0,0.0,2.0,0.0,0.0,1.6448536269514722,10.0,11.21,1678.57,14596.8,100.0,510,9324
12,Manuf_0013,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,3.15,4.81,320.60999999999996,2788.0,31.5,510,9432
13,Manuf_0014,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,4.43,2.38,262.07,2279.0,44.3,510,9792
14,Manuf_0015,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,3.16,1.39,215.62000000000003,1875.0,31.6,510,9864
15,Manuf_0016,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,6.61,6.03,244.05000000000007,2122.3,66.10000000000001,510,10224
16,Manuf_0017,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,5.8,3.17,485.35999999999984,4220.7,58.0,510,10368
17,Manuf_0018,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,9.61,9.16,283.5399999999999,2465.7,96.1,510,12096
18,Manuf_0019,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,3.74,5.99,285.6799999999999,2484.3,37.400000000000006,510,12600
19,Manuf_0020,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,17.11,7.99,748.1899999999998,6506.2,171.1,510,12600
20,Manuf_0021,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,35.84,14.85,269.41,2342.8,358.40000000000003,510,12960
21,Manuf_0022,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,158.94,137.3,215.62,1875.0,1589.4,510,13572
22,Manuf_0023,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,1631.72,1299.05,27.36,237.9,16317.2,510,14292
23,Manuf_0024,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,9.47,5.71,419.01999999999964,3643.8,94.7,510,14400
24,Manuf_0025,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,91.5,66.08,329.51999999999987,2865.5,915.0,510,14832
25,Manuf_0026,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,109.26,92.2,59.39,516.5,1092.6000000000001,510,15480
26,Manuf_0027,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,12.67,12.09,474.2899999999997,4124.4,126.7,510,15948
27,Manuf_0028,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,4.58,4.63,181.94,1582.1,45.8,510,15984
28,Manuf_0029,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,2.37,0.73,321.33000000000004,2794.3,23.700000000000003,510,16164
29,Manuf_0030,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,4.08,1.88,633.6399999999999,5510.1,40.8,510,16452
30,Manuf_0031,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,27.74,21.65,633.4999999999999,5508.9,277.4,510,16596
31,Manuf_0032,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,1.67,1.39,638.4699999999998,5552.1,16.7,510,16632
32,Manuf_0033,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,1.7,0.85,798.0099999999999,6939.5,17.0,510,16668
33,Manuf_0034,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,10.44,6.14,793.73,6902.3,104.39999999999999,510,17280
34,Manuf_0035,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,2.55,2.29,803.84,6990.2,25.5,510,17280
35,Manuf_0036,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,8.96,13.46,470.43,4090.8,89.60000000000001,510,17316
36,Manuf_0037,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,1.84,0.82,583.6499999999999,5075.4,18.400000000000002,510,18000
37,Manuf_0038,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,1.75,1.08,312.34000000000003,2716.1,17.5,510,18504
38,Manuf_0039,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.55,1.54,516.34,4490.1,25.5,510,19008
39,Manuf_0040,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,5.72,9.03,518.25,4506.7,57.199999999999996,510,19044
40,Manuf_0041,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,14.84,13.98,515.6299999999998,4483.9,148.4,510,19044
41,Manuf_0042,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,3.97,1.71,412.12000000000006,3583.8,39.7,510,19332
42,Manuf_0043,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.3,0.47,543.32,4724.7,23.0,510,19620
43,Manuf_0044,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.87,1.35,233.47999999999996,2030.3,28.700000000000003,510,19800
44,Manuf_0045,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,2.97,0.96,250.71999999999997,2180.3,29.700000000000003,510,19848
45,Manuf_0046,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,1.75,0.34,352.69,3067.0,17.5,510,19896
46,Manuf_0047,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,6.4,4.87,792.05,6887.6,64.0,510,20196
47,Manuf_0048,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,20.08,24.79,377.0699999999998,3279.0,200.79999999999998,510,20232
48,Manuf_0049,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,45.62,57.1,363.14,3157.9,456.2,510,20304
49,Manuf_0050,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,2.18,0.74,315.25999999999993,2741.5,21.8,510,20520
50,Manuf_0051,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,3.64,2.73,396.49000000000007,3447.9,36.4,510,22320
51,Manuf_0052,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,2.43,1.57,393.39000000000004,3420.9,24.3,510,23220
52,Manuf_0053,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,1.86,0.19,1026.5899999999997,8927.2,18.6,510,23256
53,Manuf_0054,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,7.6,5.27,380.59000000000015,3309.6,76.0,510,23436
54,Manuf_0055,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,1.76,0.54,480.76000000000016,4180.7,17.6,510,24012
55,Manuf_0056,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,34.92,33.99,221.74000000000007,1928.2,349.20000000000005,510,24084
56,Manuf_0057,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,11.92,10.7,235.85000000000005,2050.9,119.2,510,24732
57,Manuf_0058,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,10.91,4.88,308.4300000000001,2682.1,109.1,510,24804
58,Part_0001,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,15.72,2.4578038977916847,8.13,70.7,157.20000000000002,272,19440
59,Part_0002,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,2.3,0.47,5.0,43.5,23.0,208,19692
60,Part_0003,0.0,0.0,15.0,0.0,0.0,1.6448536269514678,576.0199999999999,173.32464308343464,1.72,15.0,5760.199999999999,32,7600
61,Part_0004,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,15.72,2.4578038977916847,4.11,35.7,157.20000000000002,208,19584
62,Part_0005,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,15.72,2.4578038977916847,2.31,20.1,157.20000000000002,208,19476
63,Part_0006,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,2.82,1.67,2.27,19.7,28.2,208,8748
64,Part_0007,0.0,0.0,27.0,0.0,0.0,1.6448536269514722,2.82,1.67,2.59,22.5,28.2,272,8784
65,Part_0008,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,2.82,1.67,5.16,44.9,28.2,272,8676
66,Part_0009,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,9.77,6.188133805922428,3.22,28.0,97.69999999999999,272,10080
67,Part_0010,0.0,0.0,22.0,0.0,0.0,1.6448536269514722,17.11,7.99,1.73,15.0,171.1,272,12888
68,Part_0011,0.0,0.0,19.0,0.0,0.0,1.6448536269514678,383.5900000000001,103.51788686019437,1.64,14.3,3835.900000000001,272,9540
