,child,parent,units,allocation
0,Dist_0001,Retail_0001,1,1.0
1,Dist_0002,Retail_0002,1,1.0
2,Dist_0003,Retail_0003,1,1.0
3,Dist_0004,Retail_0004,1,1.0
4,Dist_0005,Retail_0005,1,1.0
5,Dist_0006,Retail_0006,1,1.0
6,Dist_0007,Retail_0007,1,1.0
7,Dist_0008,Retail_0008,1,1.0
8,Dist_0009,Retail_0009,1,1.0
9,Dist_0010,Retail_0010,1,1.0
10,Dist_0011,Retail_0011,1,1.0
11,Dist_0012,Retail_0012,1,1.0
12,Manuf_0001,Manuf_0014,1,1.0
13,Manuf_0002,Manuf_0014,1,1.0
14,Manuf_0003,Manuf_0025,1,1.0
15,Manuf_0004,Manuf_0027,1,0.5
16,Manuf_0004,Manuf_0034,1,0.5
17,Manuf_0005,Manuf_0032,1,0.5
18,Manuf_0005,Manuf_0034,1,0.5
19,Manuf_0006,Manuf_0032,1,0.5
20,Manuf_0006,Manuf_0034,1,0.5
21,Manuf_0007,Manuf_0034,1,1.0
22,Manuf_0008,Manuf_0034,1,1.0
23,Manuf_0009,Manuf_0036,1,0.5
24,Manuf_0009,Manuf_0038,1,0.5
25,Manuf_0010,Manuf_0036,1,0.5
26,Manuf_0010,Manuf_0038,1,0.5
27,Manuf_0011,Manuf_0034,1,1.0
28,Manuf_0012,Manuf_0038,1,1.0
29,Manuf_0013,Manuf_0038,1,1.0
30,Manuf_0014,Dist_0001,1,1.0
31,Manuf_0015,Dist_0001,1,1.0
32,Manuf_0016,Dist_0002,1,1.0
33,Manuf_0017,Dist_0002,1,1.0
34,Manuf_0018,Dist_0003,1,1.0
35,Manuf_0019,Dist_0003,1,1.0
36,Manuf_0020,Dist_0004,1,1.0
37,Manuf_0021,Dist_0004,1,1.0
38,Manuf_0022,Dist_0005,1,1.0
39,Manuf_0023,Dist_0005,1,1.0
40,Manuf_0024,Dist_0006,1,1.0
41,Manuf_0025,Dist_0006,1,1.0
42,Manuf_0026,Dist_0007,1,1.0
43,Manuf_0027,Dist_0007,1,1.0
44,Manuf_0028,Dist_0007,1,1.0
