,child,parent,units,allocation
0,Dist_0001,Dist_0112,1,0.5
1,Dist_0001,Retail_0001,1,0.5
2,Dist_0002,Dist_0113,1,0.5
3,Dist_0002,Retail_0002,1,0.5
4,Dist_0003,Dist_0114,1,0.5
5,Dist_0003,Retail_0003,1,0.5
6,Dist_0004,Dist_0115,1,0.5
7,Dist_0004,Retail_0004,1,0.5
8,Dist_0005,Dist_0116,1,0.5
9,Dist_0005,Retail_0005,1,0.5
10,Dist_0006,Dist_0117,1,0.5
11,Dist_0006,Retail_0006,1,0.5
12,Dist_0007,Dist_0118,1,0.5
13,Dist_0007,Retail_0007,1,0.5
14,Dist_0008,Dist_0119,1,0.5
15,Dist_0008,Retail_0008,1,0.5
16,Dist_0009,Dist_0120,1,0.5
17,Dist_0009,Retail_0009,1,0.5
18,Dist_0010,Dist_0121,1,0.5
19,Dist_0010,Retail_0010,1,0.5
20,Dist_0011,Dist_0122,1,0.5
21,Dist_0011,Retail_0011,1,0.5
22,Dist_0012,Dist_0123,1,0.5
23,Dist_0012,Retail_0012,1,0.5
24,Dist_0013,Dist_0124,1,0.5
25,Dist_0013,Retail_0013,1,0.5
26,Dist_0014,Dist_0125,1,0.5
27,Dist_0014,Retail_0014,1,0.5
28,Dist_0015,Dist_0126,1,0.5
29,Dist_0015,Retail_0015,1,0.5
30,Dist_0016,Dist_0127,1,0.5
31,Dist_0016,Retail_0016,1,0.5
32,Dist_0017,Dist_0128,1,0.5
33,Dist_0017,Retail_0017,1,0.5
34,Dist_0018,Dist_0129,1,0.5
35,Dist_0018,Retail_0018,1,0.5
36,Dist_0019,Dist_0130,1,0.5
37,Dist_0019,Retail_0019,1,0.5
38,Dist_0020,Dist_0131,1,0.5
39,Dist_0020,Retail_0020,1,0.5
40,Dist_0021,Dist_0132,1,0.5
41,Dist_0021,Retail_0021,1,0.5
42,Dist_0022,Dist_0133,1,0.5
43,Dist_0022,Retail_0022,1,0.5
44,Dist_0023,Dist_0134,1,0.5
45,Dist_0023,Retail_0023,1,0.5
46,Dist_0024,Dist_0135,1,0.5
47,Dist_0024,Retail_0024,1,0.5
48,Dist_0025,Dist_0136,1,0.5
49,Dist_0025,Retail_0025,1,0.5
50,Dist_0026,Dist_0137,1,0.5
51,Dist_0026,Retail_0026,1,0.5
52,Dist_0027,Dist_0138,1,0.5
53,Dist_0027,Retail_0027,1,0.5
54,Dist_0028,Dist_0139,1,0.5
55,Dist_0028,Retail_0028,1,0.5
56,Dist_0029,Dist_0140,1,0.5
57,Dist_0029,Retail_0029,1,0.5
58,Dist_0030,Dist_0141,1,0.5
59,Dist_0030,Retail_0030,1,0.5
60,Dist_0031,Dist_0142,1,0.5
61,Dist_0031,Retail_0031,1,0.5
62,Dist_0032,Dist_0143,1,0.5
63,Dist_0032,Retail_0032,1,0.5
64,Dist_0033,Dist_0144,1,0.5
65,Dist_0033,Retail_0033,1,0.5
66,Dist_0034,Dist_0145,1,0.5
67,Dist_0034,Retail_0034,1,0.5
68,Dist_0035,Dist_0146,1,0.5
69,Dist_0035,Retail_0035,1,0.5
70,Dist_0036,Dist_0147,1,0.5
71,Dist_0036,Retail_0036,1,0.5
72,Dist_0037,Dist_0148,1,0.5
73,Dist_0037,Retail_0037,1,0.5
74,Dist_0038,Dist_0149,1,0.5
75,Dist_0038,Retail_0038,1,0.5
76,Dist_0039,Dist_0150,1,0.5
77,Dist_0039,Retail_0039,1,0.5
78,Dist_0040,Dist_0151,1,0.5
79,Dist_0040,Retail_0040,1,0.5
80,Dist_0041,Dist_0152,1,0.5
81,Dist_0041,Retail_0041,1,0.5
82,Dist_0042,Dist_0153,1,0.5
83,Dist_0042,Retail_0042,1,0.5
84,Dist_0043,Dist_0154,1,0.5
85,Dist_0043,Retail_0043,1,0.5
86,Dist_0044,Dist_0155,1,0.5
87,Dist_0044,Retail_0044,1,0.5
88,Dist_0045,Dist_0156,1,0.5
89,Dist_0045,Retail_0045,1,0.5
90,Dist_0046,Dist_0157,1,0.5
91,Dist_0046,Retail_0046,1,0.5
92,Dist_0047,Dist_0158,1,0.5
