,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,832.06,547.75,18.66,197.9,8320.599999999999,1104,560
1,Dist_0002,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,538.0,377.55,32.32,342.7,5380.0,1104,1104
2,Dist_0003,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,246.28,192.6,33.94,359.9,2462.8,1104,1648
3,Dist_0004,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,246.65,194.28,36.88,391.1,2466.5,1104,2192
4,Dist_0005,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,327.81,233.45,27.66,293.3,3278.1,1104,2736
5,Dist_0006,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,202.42,130.44,35.36,375.0,2024.1999999999998,1104,3280
6,Dist_0007,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,103.42,87.95,32.080000000000005,340.2,1034.2,1104,3824
7,Dist_0008,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,388.59,342.23,30.810000000000002,326.7,3885.8999999999996,1104,4368
8,Dist_0009,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,223.43,163.35,31.270000000000007,331.6,2234.3,1104,4912
9,Dist_0010,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,136.12,103.85,38.35,406.7,1361.2,1104,5456
10,Dist_0011,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,95.48,62.14,37.269999999999996,395.2,954.8000000000001,1104,6000
11,Dist_0012,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,132.4,95.82,70.11999999999998,743.6,1324.0,1104,6544
12,Dist_0013,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,688.44,481.78,41.559999999999995,440.7,6884.400000000001,1104,7088
13,Dist_0014,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,7.62,7.77,345.61999999999983,3665.1,76.2,1104,7632
14,Dist_0015,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,6.2,7.55,282.84999999999997,2999.5,62.0,1104,8176
15,Dist_0016,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,37.18,44.79,283.68,3008.3,371.8,1104,8720
16,Dist_0017,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,36.33,42.26,59.3,628.8,363.29999999999995,1104,9264
17,Dist_0018,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,152.11,97.79,85.69999999999999,908.8,1521.1000000000001,1104,9296
18,Dist_0019,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,103.37,85.18,173.94,1844.5,1033.7,1104,9840
19,Dist_0020,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,10.59,9.92,1139.18,12080.4,105.9,1104,10384
20,Dist_0021,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,72.11,57.2,77.03,816.9,721.1,1104,10928
21,Dist_0022,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,128.5,86.14,45.790000000000006,485.6,1285.0,1104,11472
22,Dist_0023,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,76.94,58.3,56.31999999999999,597.2,769.4,1104,12016
23,Dist_0024,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,1170.13,891.03,71.56000000000002,758.9,11701.300000000001,1104,12560
24,Dist_0025,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,367.52,255.18,31.340000000000003,332.3,3675.2,1104,13104
25,Dist_0026,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,144.38,122.56,109.75999999999999,1163.9,1443.8,1104,13648
26,Dist_0027,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,584.58,349.61,74.12999999999998,786.1,5845.8,1104,14192
27,Dist_0028,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,344.85,291.04,42.93,455.2,3448.5,1104,14736
28,Dist_0029,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,1193.01,891.0,144.40000000000003,1531.3,11930.1,1104,15280
29,Dist_0030,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,119.93,74.74,57.970000000000006,614.7,1199.3000000000002,1104,15824
30,Dist_0031,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,165.95,112.29,60.73,644.0,1659.5,1104,16368
31,Dist_0032,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,335.65,272.67,83.07000000000005,880.9,3356.5,1104,16912
32,Dist_0033,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,421.74,299.98,83.35000000000001,883.9,4217.4,1104,17456
33,Dist_0034,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,84.66,61.96,52.620000000000005,558.0,846.5999999999999,1104,18000
34,Dist_0035,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,141.38,115.12,36.25,384.4,1413.8,1104,18544
35,Dist_0036,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,136.16,102.65,94.65,1003.7,1361.6,1104,19088
36,Manuf_0001,0.0,0.0,2.0,0.0,0.0,1.7506860712521692,832.06,547.75,0.12,1.3,8320.599999999999,288,80
37,Manuf_0002,0.0,0.0,2.0,0.0,0.0,1.7506860712521692,832.06,547.75,0.13,1.4,8320.599999999999,288,112
38,Manuf_0003,0.0,0.0,2.0,0.0,0.0,1.7506860712521692,832.06,547.75,0.44,4.7,8320.599999999999,288,144
39,Manuf_0004,0.0,0.0,2.0,0.0,0.0,1.7506860712521692,832.06,547.75,0.49,5.2,8320.599999999999,288,176
