,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,1.0,0.0,0.0,2.0537489106318225,655.65,1612.9,4.78,93.9,6556.5,1200,32
1,Manuf_0002,0.0,0.0,2.0,0.0,0.0,1.66275291756145,218.73999999999998,102.51863050197267,7.319999999999999,65.8,2187.3999999999996,1200,224
2,Manuf_0003,0.0,0.0,2.0,0.0,0.0,1.7357884002768653,1502.4,835.9524468532884,5.12,52.8,15024.0,1200,1408
3,Manuf_0004,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,302.47,558.7729381421402,5.11,70.0,3024.7000000000003,1200,2592
4,Manuf_0005,0.0,0.0,2.0,0.0,0.0,1.6723184749048754,375.15999999999997,574.8524963849422,5.609999999999999,51.3,3751.5999999999995,1200,2720
5,Manuf_0006,0.0,0.0,2.0,0.0,0.0,1.7928306937637533,595.9999999999999,669.1280672636592,4.8500000000000005,55.8,5959.999999999999,1200,3136
6,Manuf_0007,0.0,0.0,2.0,0.0,0.0,1.6814957221781328,80.63,50.29591732934195,6.95,64.7,806.3,1200,3776
7,Manuf_0008,0.0,0.0,2.0,0.0,0.0,1.738656294253136,245.32,138.2756106477205,5.04,52.2,2453.2,1200,3968
8,Manuf_0009,0.0,0.0,2.0,0.0,0.0,1.670849228842323,2365.08,719.021936800262,7.4799999999999995,68.2,23650.8,1200,4928
9,Manuf_0010,0.0,0.0,1.0,0.0,0.0,1.8807936081512509,1314.26,1992.2392552602712,4.33,59.3,13142.6,1200,6624
10,Manuf_0011,0.0,0.0,3.0,0.0,0.0,1.6603280049181444,253.08999999999997,117.87683402602904,5.9,52.8,2530.8999999999996,1200,6944
11,Manuf_0012,0.0,0.0,2.0,0.0,0.0,1.673816509517025,257.86,148.33860926946835,5.1499999999999995,47.2,2578.6000000000004,1200,7584
12,Manuf_0013,0.0,0.0,3.0,0.0,0.0,1.6594111697431266,914.67,482.53839567437535,4.769999999999999,42.6,9146.699999999999,1200,8416
13,Manuf_0014,0.0,0.0,1.0,0.0,0.0,1.7158140683927279,1661.11,790.4380103461625,3.8799999999999994,38.5,16611.1,1200,8832
14,Manuf_0015,0.0,0.0,2.0,0.0,0.0,1.6594111697431266,2225.68,2641.968674852145,4.8999999999999995,43.8,22256.8,1200,10208
15,Manuf_0016,0.0,0.0,2.0,0.0,0.0,1.6742296720826508,2848.3699999999994,3581.3977054217257,4.379999999999999,40.2,28483.699999999993,1200,10656
16,Manuf_0017,0.0,0.0,3.0,0.0,0.0,2.0537489106318225,655.65,1612.9,8.45,166.1,6556.5,2400,32
17,Manuf_0018,0.0,0.0,3.0,0.0,0.0,1.6612329682193094,67.60000000000001,67.23822052969575,9.43,84.5,676.0000000000001,2400,64
18,Manuf_0019,0.0,0.0,3.0,0.0,0.0,1.6588657027086697,65.91999999999999,57.5594753276991,9.82,87.6,659.1999999999998,2400,448
19,Manuf_0020,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,2.9,6.09,8.95,77.8,29.0,2400,896
20,Manuf_0021,0.0,0.0,3.0,0.0,0.0,1.6645628612027212,61.230000000000004,45.72638297525838,9.829999999999998,88.6,612.3000000000001,2400,928
21,Manuf_0022,0.0,0.0,3.0,0.0,0.0,1.6849407678719144,21.089999999999996,23.40956855646853,11.45,107.2,210.89999999999998,2400,1248
22,Manuf_0023,0.0,0.0,4.0,0.0,0.0,1.6732112609305887,391.61,463.7791977870504,8.5,77.9,3916.1000000000004,2400,1408
23,Manuf_0024,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,18.3,32.91302477743423,8.81,93.4,183.0,2400,1632
24,Manuf_0025,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,21.31,50.93,7.5600000000000005,103.5,213.1,2400,1696
25,Manuf_0026,0.0,0.0,2.0,0.0,0.0,1.6695925772881872,174.41,287.3010837083633,9.96,90.7,1744.1,2400,1728
26,Manuf_0027,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,25.52,58.19,8.27,113.3,255.2,2400,1984
27,Manuf_0028,0.0,0.0,3.0,0.0,0.0,1.6599571309566818,716.33,602.162791610375,6.45,57.7,7163.3,2400,2016
28,Manuf_0029,0.0,0.0,3.0,0.0,0.0,1.6849407678719155,154.92,177.5392931156368,8.77,82.1,1549.1999999999998,2400,2432
29,Manuf_0030,0.0,0.0,4.0,0.0,0.0,1.8807936081512509,90.15,299.3,7.8500000000000005,107.5,901.5,2400,2592
30,Manuf_0031,0.0,0.0,4.0,0.0,0.0,1.8807936081512509,35.81,109.94,8.84,121.1,358.1,2400,2624
31,Manuf_0032,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,155.76,456.38,6.890000000000001,94.4,1557.6,2400,2656
32,Manuf_0033,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,20.75,47.72,8.47,116.0,207.5,2400,2688
33,Manuf_0034,0.0,0.0,4.0,0.0,0.0,1.6599571309566818,264.56,560.3018871108682,7.129999999999999,63.7,2645.6,2400,2720
34,Manuf_0035,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,13.84,33.49,7.28,99.7,138.4,2400,3136
35,Manuf_0036,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,13.88,43.17,7.46,102.2,138.8,2400,3168
36,Manuf_0037,0.0,0.0,3.0,0.0,0.0,1.6849407678719144,110.6,128.5192121824593,8.28,77.5,1106.0,2400,3200
37,Manuf_0038,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,22.76,42.56,7.760000000000001,106.3,227.60000000000002,2400,3360
38,Manuf_0039,0.0,0.0,2.0,0.0,0.0,1.6695925772881872,463.22999999999996,657.693894148334,6.8500000000000005,62.3,4632.299999999999,2400,3392
39,Manuf_0040,0.0,0.0,3.0,0.0,0.0,1.6953977102721371,82.28999999999999,101.85543382657599,8.040000000000001,76.8,822.8999999999999,2400,3648
40,Manuf_0041,0.0,0.0,4.0,0.0,0.0,1.6780705182209077,51.589999999999996,40.28193391583874,8.31,76.8,515.9,2400,3776
41,Manuf_0042,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,13.14,35.35,7.88,107.9,131.4,2400,3968
42,Manuf_0043,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,10.92,17.32939698893184,7.369999999999999,78.2,109.2,2400,4000
43,Manuf_0044,0.0,0.0,4.0,0.0,0.0,1.6849407678719144,29.04,30.117189443903957,9.49,88.9,290.4,2400,4064
44,Manuf_0045,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,20.57,62.24623763730624,7.91,83.9,205.7,2400,4224
45,Manuf_0046,0.0,0.0,3.0,0.0,0.0,1.6588657027086697,164.45,108.58397165327854,6.99,62.4,1644.5,2400,4288
46,Manuf_0047,0.0,0.0,3.0,0.0,0.0,1.6780705182209077,36.24,43.647920912684945,7.82,72.3,362.40000000000003,2400,4736
47,Manuf_0048,0.0,0.0,3.0,0.0,0.0,1.6724052150617599,888.64,477.69143450558124,9.64,88.2,8886.4,2400,4928
48,Manuf_0049,0.0,0.0,4.0,0.0,0.0,1.661232968219308,389.84,248.5983131479375,12.64,113.3,3898.3999999999996,2400,5504
49,Manuf_0050,0.0,0.0,3.0,0.0,0.0,1.6551467347146203,963.3600000000001,466.15633450592514,9.26,82.1,9633.600000000002,2400,5888
50,Manuf_0051,0.0,0.0,3.0,0.0,0.0,1.695397710272135,123.24,98.49157070531467,12.959999999999999,123.8,1232.3999999999999,2400,6496
51,Manuf_0052,0.0,0.0,2.0,0.0,0.0,1.8807936081512509,287.09,872.75,6.94,95.1,2870.8999999999996,2400,6624
52,Manuf_0053,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,185.86,444.21,8.8,120.5,1858.6000000000001,2400,6656
53,Manuf_0054,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,767.75,1727.44,6.66,91.2,7677.5,2400,6752
54,Manuf_0055,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,73.56,161.1,7.6,104.1,735.6,2400,6784
55,Manuf_0056,0.0,0.0,3.0,0.0,0.0,1.6579213940603665,163.89,95.71605664672987,7.94,70.7,1638.8999999999999,2400,6912
56,Manuf_0057,0.0,0.0,3.0,0.0,0.0,1.6627442706289566,89.2,68.79959665579443,9.94,89.3,892.0,2400,7232
57,Manuf_0058,0.0,0.0,4.0,0.0,0.0,1.6695925772881863,205.05,136.2807103004677,6.889999999999999,62.7,2050.5,2400,7584
58,Manuf_0059,0.0,0.0,3.0,0.0,0.0,1.6780705182209077,52.81,58.58251445610713,7.729999999999999,71.5,528.1,2400,8224
59,Manuf_0060,0.0,0.0,4.0,0.0,0.0,1.6599571309566818,550.15,414.64359394545096,7.0299999999999985,62.9,5501.5,2400,8416
60,Manuf_0061,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,171.1,354.9086407795674,6.839999999999999,72.5,1711.0,2400,8832
61,Manuf_0062,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,148.42,272.49151179440435,7.659999999999999,81.2,1484.1999999999998,2400,8896
62,Manuf_0063,0.0,0.0,4.0,0.0,0.0,1.6588657027086686,364.52,246.80760381317268,7.449999999999998,66.5,3645.2,2400,8960
63,Manuf_0064,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,187.03,334.0073011178049,8.129999999999999,86.2,1870.3,2400,9408
