,child,parent,units,allocation
0,Dist_0001,Retail_0001,1,1.0
1,Dist_0002,Retail_0002,1,1.0
2,Dist_0003,Retail_0003,1,1.0
3,Dist_0004,Retail_0004,1,1.0
4,Dist_0005,Retail_0005,1,1.0
5,Dist_0006,Retail_0006,1,1.0
6,Dist_0007,Retail_0007,1,1.0
7,Dist_0008,Retail_0008,1,1.0
8,Dist_0009,Retail_0009,1,1.0
9,Dist_0010,Retail_0010,1,1.0
10,Dist_0011,Retail_0011,1,1.0
11,Dist_0012,Retail_0012,1,1.0
12,Dist_0013,Trans_0020,1,1.0
13,Dist_0014,Trans_0021,1,1.0
14,Dist_0015,Retail_0013,1,1.0
15,Dist_0016,Retail_0014,1,1.0
16,Dist_0017,Retail_0015,1,1.0
17,Dist_0018,Retail_0016,1,1.0
18,Dist_0019,Retail_0017,1,1.0
19,Dist_0020,Retail_0018,1,1.0
20,Dist_0021,Retail_0019,1,1.0
21,Dist_0022,Retail_0020,1,1.0
22,Dist_0023,Retail_0021,1,1.0
23,Dist_0024,Retail_0022,1,1.0
24,Dist_0025,Retail_0023,1,1.0
25,Dist_0026,Retail_0024,1,1.0
26,Dist_0027,Retail_0025,1,1.0
27,Dist_0028,Trans_0022,1,1.0
28,Dist_0029,Retail_0026,1,1.0
29,Dist_0030,Retail_0027,1,1.0
30,Dist_0031,Retail_0028,1,1.0
31,Manuf_0001,Dist_0001,1,1.0
32,Manuf_0002,Dist_0002,1,1.0
33,Manuf_0003,Dist_0003,1,1.0
34,Manuf_0004,Dist_0004,1,1.0
35,Manuf_0005,Dist_0005,1,1.0
36,Manuf_0006,Dist_0006,1,1.0
37,Manuf_0007,Dist_0007,1,1.0
38,Manuf_0008,Dist_0008,1,1.0
39,Manuf_0009,Dist_0009,1,1.0
40,Manuf_0010,Dist_0010,1,1.0
41,Manuf_0011,Dist_0011,1,1.0
42,Manuf_0012,Dist_0012,1,1.0
43,Manuf_0013,Dist_0013,1,1.0
44,Manuf_0014,Dist_0014,1,0.5
45,Manuf_0014,Dist_0015,1,0.5
