,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,25.32,48.49,12.67,110.2,253.2,336,16
1,Manuf_0002,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,77.09,129.95,34.82,302.8,770.9000000000001,336,64
2,Manuf_0003,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,89.08,104.44,22.790000000000003,198.2,890.8,336,208
3,Manuf_0004,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,77.09,129.95,21.82,189.7,770.9000000000001,336,1168
4,Manuf_0005,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,89.08,104.44,16.29,141.7,890.8,336,1216
5,Manuf_0006,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.21,30.6,72.89,633.8,192.10000000000002,336,1264
6,Manuf_0007,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.21,30.6,15.29,133.0,192.10000000000002,336,1296
7,Manuf_0008,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,48.21,65.0,35.09,305.1,482.1,336,1424
8,Manuf_0009,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,48.21,65.0,52.76,458.8,482.1,336,1456
9,Manuf_0010,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,48.21,65.0,16.630000000000003,144.6,482.1,336,1488
10,Manuf_0011,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,81.81,95.13,44.629999999999995,388.1,818.1,336,1648
11,Manuf_0012,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,81.81,95.13,19.83,172.4,818.1,336,1680
12,Manuf_0013,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,38.59,43.45,50.02000000000001,435.0,385.90000000000003,336,2496
13,Manuf_0014,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,38.59,43.45,19.689999999999998,171.2,385.90000000000003,336,2528
14,Manuf_0015,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,9.67,15.7,20.38,177.2,96.7,336,2720
15,Manuf_0016,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,9.67,15.7,9.059999999999999,78.8,96.7,336,2752
16,Manuf_0017,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.03,28.63,56.19999999999999,488.7,190.3,336,2944
17,Manuf_0018,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.03,28.63,21.89,190.4,190.3,336,2976
18,Manuf_0019,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,27.09,34.59,15.079999999999998,131.1,270.9,336,3168
19,Manuf_0020,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,27.09,34.59,84.44,734.3,270.9,336,3200
20,Manuf_0021,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,27.09,34.59,18.35,159.6,270.9,336,3232
21,Manuf_0022,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,46.03,78.17,5.710000000000001,49.7,460.3,336,3392
22,Manuf_0023,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,46.03,78.17,60.39,525.1,460.3,336,3424
23,Manuf_0024,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,46.03,78.17,6.609999999999999,57.5,460.3,336,3456
24,Manuf_0025,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.81,30.18,97.74999999999997,850.0,198.1,336,3616
25,Manuf_0026,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,19.81,30.18,12.35,107.4,198.1,336,3648
26,Manuf_0027,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,37.88,40.79,79.49,691.2,378.8,336,3888
27,Manuf_0028,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,37.88,40.79,21.119999999999997,183.7,378.8,336,3920
28,Manuf_0029,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,38.71,50.81,61.620000000000005,535.8,387.1,336,4112
29,Manuf_0030,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,18.85,23.76,68.25,593.5,188.5,336,4336
30,Manuf_0031,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,18.85,23.76,60.17,523.2,188.5,336,4384
31,Manuf_0032,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,104.0,107.5571829307555,30.31,263.6,1040.0,336,4624
32,Manuf_0033,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,37.29,46.91,66.32000000000001,576.7,372.9,336,4768
33,Manuf_0034,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,37.29,46.91,30.66,266.6,372.9,336,4816
34,Manuf_0035,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,89.34,99.90842707199428,27.439999999999998,238.6,893.4000000000001,336,5152
35,Manuf_0036,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,18.22,36.07,40.099999999999994,348.7,182.2,336,5200
36,Manuf_0037,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,71.12,93.17,114.85000000000002,998.7,711.2,336,5392
37,Manuf_0038,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,82.64,66.52705088909323,43.7,380.0,826.4,336,6064
38,Manuf_0039,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,35.69,41.67,29.07,252.8,356.9,336,6160
39,Manuf_0040,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,35.69,41.67,24.95,217.0,356.9,336,6208
40,Manuf_0041,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,35.69,41.67,100.48999999999998,873.9,356.9,336,6304
41,Manuf_0042,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,35.69,41.67,75.12,653.2,356.9,336,6880
42,Manuf_0043,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,27.13,41.65,60.99999999999999,530.5,271.3,336,7056
43,Manuf_0044,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,27.13,41.65,39.58,344.2,271.3,336,7360
44,Manuf_0045,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,28.32,40.3,21.07,183.2,283.2,336,7552
45,Manuf_0046,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,26.79,49.16,13.700000000000001,119.1,267.9,336,7680
46,Manuf_0047,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,28.32,40.3,130.59000000000003,1135.6,283.2,336,7888
47,Manuf_0048,0.0,0.0,20.0,0.0,0.0,1.6448536269514722,26.79,49.16,54.11999999999999,470.6,267.9,336,8176
48,Part_0001,0.0,0.0,13.0,0.0,0.0,1.6448536269514697,637.0000000000001,260.2712244947566,0.44,3.8,6370.000000000001,96,16
49,Part_0002,0.0,0.0,4.0,0.0,0.0,1.6448536269514689,1023.74,301.32240424502123,0.34,3.0,10237.4,96,64
50,Part_0003,0.0,0.0,8.0,0.0,0.0,1.6448536269514722,399.82,183.92774994546093,0.73,6.3,3998.2,96,112
51,Part_0004,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,25.32,48.49,0.72,6.3,253.2,96,160
