,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,30.0,0.0,0.0,1.7506860712521692,22700.0,15246.63897388536,80.0,848.4,227000.0,64,48
1,Manuf_0002,0.0,0.0,14.0,0.0,0.0,1.7506860712521692,4000.0,7500.0,92.55,981.4,40000.0,416,48
2,Manuf_0003,0.0,0.0,14.0,0.0,0.0,1.7506860712521692,2000.0,3500.0,92.5,980.9,20000.0,416,112
3,Manuf_0004,0.0,0.0,14.0,0.0,0.0,1.7506860712521692,8000.0,9000.0,92.35,979.3,80000.0,416,176
4,Manuf_0005,0.0,0.0,14.0,0.0,0.0,1.7506860712521692,8700.0,9108.23802938856,92.35,979.3,87000.0,416,240
5,Retail_0001,0.0,20.0,5.0,0.0,0.0,1.7506860712521692,4000.0,7500.0,92.55,981.4,40000.0,592,48
6,Retail_0002,0.0,20.0,5.0,0.0,0.0,1.7506860712521692,2000.0,3500.0,92.5,980.9,20000.0,592,112
7,Retail_0003,0.0,20.0,5.0,0.0,0.0,1.7506860712521692,8000.0,9000.0,184.7,1958.6,80000.0,592,176
8,Retail_0004,0.0,20.0,5.0,0.0,0.0,1.7506860712521692,700.0,1400.0,92.35,979.3,7000.0,592,240
9,Trans_0001,0.0,0.0,15.0,0.0,0.0,1.7506860712521692,4000.0,7500.0,80.55,854.2,40000.0,240,48
10,Trans_0002,0.0,0.0,15.0,0.0,0.0,1.7506860712521692,2000.0,3500.0,80.5,853.7,20000.0,240,112
11,Trans_0003,0.0,0.0,15.0,0.0,0.0,1.7506860712521692,8000.0,9000.0,80.35,852.1,80000.0,240,176
12,Trans_0004,0.0,0.0,15.0,0.0,0.0,1.7506860712521692,8700.0,9108.23802938856,80.35,852.1,87000.0,240,240
