zip,name1,name2,name3,latitude,longitude
6018016,京都府,京都市南区,東九条烏丸町,34.98016423,135.75972702
6018014,京都府,京都市南区,東九条河西町,34.97986644,135.76588817
6018031,京都府,京都市南区,東九条河辺町,34.97416573,135.75932315
6018017,京都府,京都市南区,東九条北烏丸町,34.98134303,135.75970997
6018007,京都府,京都市南区,東九条北河原町,34.98308116,135.76636021
6018022,京都府,京都市南区,東九条北松ノ木町,34.978449600000005,135.76665422
6018047,京都府,京都市南区,東九条下殿田町,34.97880241,135.75696726
6018027,京都府,京都市南区,東九条中御霊町,34.97835945,135.762079
6018048,京都府,京都市南区,東九条中殿田町,34.98137299,135.75685517
6018026,京都府,京都市南区,東九条中札辻町,34.97594473,135.76237583
6018045,京都府,京都市南区,東九条西明田町,34.9759435,135.75710133
6018005,京都府,京都市南区,東九条西岩本町,34.98315608,135.76349145
6018037,京都府,京都市南区,東九条西河辺町,34.97422568,135.7570972
6018042,京都府,京都市南区,東九条西御霊町,34.97834253,135.76135299
6018003,京都府,京都市南区,東九条西山王町,34.983124,135.76041792
6018043,京都府,京都市南区,東九条西札辻町,34.97613857,135.76135296
6018046,京都府,京都市南区,東九条西山町,34.97775438,135.75507149
6018006,京都府,京都市南区,東九条東岩本町,34.98315912,135.76508346
6018028,京都府,京都市南区,東九条東御霊町,34.9783545,135.76350272
6018004,京都府,京都市南区,東九条東山王町,34.98315604,135.76192384
6018024,京都府,京都市南区,東九条東札辻町,34.97594476,135.76333351
6018029,京都府,京都市南区,東九条東松ノ木町,34.97523993,135.76593928
6018036,京都府,京都市南区,東九条松田町,34.97466279,135.75455847
6018033,京都府,京都市南区,東九条南石田町,34.97196011,135.76073985
6018012,京都府,京都市南区,東九条南岩本町,34.98137818,135.76503243
6018041,京都府,京都市南区,東九条南烏丸町,34.97819029,135.75951822
6018034,京都府,京都市南区,東九条南河辺町,34.97216812,135.75814209
6018013,京都府,京都市南区,東九条南河原町,34.98112826,135.7669422
6018011,京都府,京都市南区,東九条南山王町,34.98134312,135.76268071
6018035,京都府,京都市南区,東九条南松田町,34.97218086,135.75522229
6018023,京都府,京都市南区,東九条南松ノ木町,34.97610681,135.76543545
6018001,京都府,京都市南区,東九条室町,34.98318175,135.75752926
6018025,京都府,京都市南区,東九条柳下町,34.9729032,135.76351564
6018403,京都府,京都市南区,古御旅町,34.98508261,135.74995758
6018474,京都府,京都市南区,四ツ塚町,34.97908006,135.74564797
6160000,京都府,京都市右京区,以下に掲載がない場合,35.01013268,135.71607823
6168171,京都府,京都市右京区,太秦青木ケ原町,35.01833626,135.70375982
6168172,京都府,京都市右京区,太秦青木元町,35.01686252,135.70344487
6168136,京都府,京都市右京区,太秦荒木町,35.00829341,135.70729287
6168166,京都府,京都市右京区,太秦石垣町,35.01125002,135.7034689
6168101,京都府,京都市右京区,太秦和泉式部町,35.01735444,135.71334725
6168107,京都府,京都市右京区,太秦一ノ井町,35.01651259,135.71083937
6168175,京都府,京都市右京区,太秦一町芝町,35.01725545,135.69788113
6168122,京都府,京都市右京区,太秦井戸ケ尻町,35.01224915,135.71170526
6168176,京都府,京都市右京区,太秦乾町,35.01889526,135.69746611
6168177,京都府,京都市右京区,太秦馬塚町,35.01843813,135.7009131
6168127,京都府,京都市右京区,太秦奥殿町,35.01168308,135.70663566
6168153,京都府,京都市右京区,太秦面影町,35.01158609,135.70051911
6168123,京都府,京都市右京区,太秦海正寺町,35.01149421,135.7101884
6168185,京都府,京都市右京区,太秦開日町,35.02163695,135.69760321
6168121,京都府,京都市右京区,太秦垣内町,35.0144467,135.71013336
6168151,京都府,京都市右京区,太秦帷子ケ辻町,35.01547956,135.7005021
6168165,京都府,京都市右京区,太秦桂ケ原町,35.0133659,135.70585068
6168164,京都府,京都市右京区,太秦桂木町,35.01394894,135.70624474
6168103,京都府,京都市右京区,太秦上刑部町,35.01265994,135.71525606
6168173,京都府,京都市右京区,太秦上ノ段町,35.01667143,135.70180698
6168134,京都府,京都市右京区,太秦唐渡町,35.00530669,135.70820474
6168143,京都府,京都市右京区,太秦川所町,35.00698654,135.70515196
6168182,京都府,京都市右京区,太秦北路町,35.02103004,135.70060805
6168112,京都府,京都市右京区,太秦木ノ下町,35.00726854,135.7157661
6168181,京都府,京都市右京区,太秦京ノ道町,35.02138001,135.70251572
6168125,京都府,京都市右京区,太秦組石町,35.01240691,135.70852961
6168157,京都府,京都市右京区,太秦御所ノ内町,35.01335589,135.69884338
6168135,京都府,京都市右京区,太秦小手角町,35.00797844,135.70854668
6168187,京都府,京都市右京区,太秦御領田町,35.02463738,135.696031
6168192,京都府,京都市右京区,太秦三尾町,35.02539732,135.69976768
6168111,京都府,京都市右京区,太秦下角田町,35.00907527,135.71466306
6168104,京都府,京都市右京区,太秦下刑部町,35.01058514,135.71524909
6168126,京都府,京都市右京区,太秦椙ケ本町,35.01059319,135.70752281
6168137,京都府,京都市右京区,太秦朱雀町,35.00994125,135.70847855
6168132,京都府,京都市右京区,太秦滝ケ花町,35.00774956,135.71010956
6168114,京都府,京都市右京区,太秦巽町,35.00561258,135.71407736
6168141,京都府,京都市右京区,太秦棚森町,35.00915023,135.70648071
6168167,京都府,京都市右京区,太秦多薮町,35.01311293,135.70380803
6168174,京都府,京都市右京区,太秦垂箕山町,35.01630257,135.70077596
6168124,京都府,京都市右京区,太秦辻ケ本町,35.01291096,135.71016758
6168147,京都府,京都市右京区,太秦土本町,35.00887135,135.70466196
6168184,京都府,京都市右京区,太秦中筋町,35.0203101,135.69756516
6168133,京都府,京都市右京区,太秦中堤町,35.00619161,135.70826283
6168191,京都府,京都市右京区,太秦中山町,35.02527346,135.70267063
6168156,京都府,京都市右京区,太秦西野町,35.01133501,135.6992962
6168163,京都府,京都市右京区,太秦西蜂岡町,35.01605451,135.70425373
6168113,京都府,京都市右京区,太秦野元町,35.0076415,135.71385425
6168155,京都府,京都市右京区,太秦袴田町,35.00847229,135.70050228
6168162,京都府,京都市右京区,太秦蜂岡町,35.016205600000006,135.70680666
6168145,京都府,京都市右京区,太秦八反田町,35.00794845,135.70200608
6168115,京都府,京都市右京区,太秦東唐渡町,35.00567256,135.71150447
6168161,京都府,京都市右京区,太秦東蜂岡町,35.01639759,135.70843765
6168142,京都府,京都市右京区,太秦樋ノ内町,35.00688744,135.70597379
6168131,京都府,京都市右京区,太秦藤ケ森町,35.00972718,135.71016762
6168186,京都府,京都市右京区,太秦堀池町,35.02311676,135.69623294
6168152,京都府,京都市右京区,太秦堀ケ内町,35.01372085,135.70109101
6168146,京都府,京都市右京区,太秦前ノ田町,35.0094583,135.70290398
6168116,京都府,京都市右京区,太秦松本町,35.0074554,135.71199331
6168154,京都府,京都市右京区,太秦皆正寺町,35.00988406,135.70058834
6168183,京都府,京都市右京区,太秦宮ノ前町,35.01971219,135.70091996
6168106,京都府,京都市右京区,太秦森ケ西町,35.01510575,135.71184321
6168102,京都府,京都市右京区,太秦森ケ東町,35.01529386,135.71459798
6168105,京都府,京都市右京区,太秦森ケ前町,35.01166812,135.71306926
