,child,parent,units,allocation
0,Manuf_0001,Trans_0001,1,1.0
1,Manuf_0002,Manuf_0006,1,0.5
2,Manuf_0002,Manuf_0022,1,0.5
3,Manuf_0003,Manuf_0014,1,1.0
4,Manuf_0004,Manuf_0015,1,1.0
5,Manuf_0005,Manuf_0016,1,1.0
6,Manuf_0006,Manuf_0020,1,0.3333333333333333
7,Manuf_0006,Manuf_0021,1,0.3333333333333333
8,Manuf_0006,Trans_0016,1,0.3333333333333333
9,Manuf_0007,Trans_0006,1,1.0
10,Manuf_0008,Trans_0023,1,1.0
11,Manuf_0009,Trans_0024,1,1.0
12,Manuf_0010,Manuf_0025,1,1.0
13,Manuf_0011,Trans_0007,1,1.0
14,Manuf_0012,Trans_0008,1,1.0
15,Manuf_0013,Trans_0009,1,1.0
16,Manuf_0014,Trans_0010,1,1.0
17,Manuf_0015,Trans_0011,1,1.0
18,Manuf_0016,Trans_0012,1,1.0
19,Manuf_0017,Trans_0013,1,1.0
20,Manuf_0018,Trans_0014,1,1.0
21,Manuf_0019,Trans_0015,1,1.0
22,Manuf_0020,Trans_0017,1,1.0
23,Manuf_0021,Trans_0018,1,1.0
24,Manuf_0022,Trans_0019,1,1.0
25,Manuf_0023,Trans_0021,1,1.0
26,Manuf_0024,Trans_0022,1,1.0
27,Manuf_0025,Trans_0026,1,1.0
28,Manuf_0026,Trans_0027,1,1.0
29,Manuf_0027,Trans_0028,1,1.0
30,Manuf_0028,Trans_0030,1,1.0
31,Manuf_0029,Trans_0031,1,1.0
32,Manuf_0030,Trans_0033,1,1.0
33,Manuf_0031,Trans_0034,1,1.0
34,Manuf_0032,Trans_0035,1,1.0
35,Manuf_0033,Trans_0037,1,1.0
36,Manuf_0034,Trans_0039,1,1.0
37,Manuf_0035,Trans_0040,1,1.0
38,Manuf_0036,Trans_0041,1,1.0
39,Manuf_0037,Trans_0042,1,1.0
40,Manuf_0038,Manuf_0042,1,0.25
41,Manuf_0038,Manuf_0044,1,0.25
42,Manuf_0038,Manuf_0046,1,0.25
43,Manuf_0038,Manuf_0047,1,0.25
44,Manuf_0039,Manuf_0052,1,0.5
45,Manuf_0039,Manuf_0053,1,0.5
46,Manuf_0040,Manuf_0056,1,1.0
47,Manuf_0041,Manuf_0052,1,0.2
48,Manuf_0041,Manuf_0053,1,0.2
49,Manuf_0041,Manuf_0054,1,0.2
50,Manuf_0041,Manuf_0055,1,0.2
51,Manuf_0041,Manuf_0056,1,0.2
52,Manuf_0042,Manuf_0052,1,0.5
53,Manuf_0042,Manuf_0053,1,0.5
54,Manuf_0043,Manuf_0054,1,1.0
55,Manuf_0044,Manuf_0056,1,1.0
56,Manuf_0045,Manuf_0055,1,1.0
57,Manuf_0046,Manuf_0054,1,1.0
58,Manuf_0047,Manuf_0055,1,1.0
59,Manuf_0048,Manuf_0055,1,1.0
60,Manuf_0049,Manuf_0056,1,1.0
61,Manuf_0050,Manuf_0053,1,0.5
62,Manuf_0050,Manuf_0054,1,0.5
63,Manuf_0051,Manuf_0056,1,1.0
64,Manuf_0052,Dist_0001,1,0.3333333333333333
65,Manuf_0052,Dist_0002,1,0.3333333333333333
66,Manuf_0052,Dist_0003,1,0.3333333333333333
67,Manuf_0053,Dist_0004,1,0.3333333333333333
68,Manuf_0053,Dist_0005,1,0.3333333333333333
69,Manuf_0053,Dist_0006,1,0.3333333333333333
70,Manuf_0054,Dist_0007,1,0.3333333333333333
71,Manuf_0054,Dist_0008,1,0.3333333333333333
72,Manuf_0054,Dist_0009,1,0.3333333333333333
73,Manuf_0055,Dist_0010,1,0.3333333333333333
74,Manuf_0055,Dist_0011,1,0.3333333333333333
75,Manuf_0055,Dist_0012,1,0.3333333333333333
76,Manuf_0056,Dist_0013,1,0.3333333333333333
77,Manuf_0056,Dist_0014,1,0.3333333333333333
78,Manuf_0056,Dist_0015,1,0.3333333333333333
79,Part_0001,Manuf_0001,1,1.0
80,Part_0002,Manuf_0002,1,1.0
81,Part_0003,Trans_0002,1,1.0
82,Part_0004,Manuf_0003,1,0.3333333333333333
83,Part_0004,Manuf_0004,1,0.3333333333333333
84,Part_0004,Manuf_0005,1,0.3333333333333333
85,Part_0005,Manuf_0039,1,0.5
86,Part_0005,Trans_0003,1,0.5
87,Part_0006,Manuf_0007,1,0.25
88,Part_0006,Manuf_0008,1,0.25
89,Part_0006,Manuf_0023,1,0.25
90,Part_0006,Trans_0020,1,0.25
91,Part_0007,Manuf_0009,1,0.25
92,Part_0007,Manuf_0010,1,0.25
93,Part_0007,Manuf_0024,1,0.25
94,Part_0007,Trans_0025,1,0.25
95,Part_0008,Manuf_0010,1,0.25
96,Part_0008,Manuf_0026,1,0.25
97,Part_0008,Manuf_0027,1,0.25
98,Part_0008,Trans_0029,1,0.25
99,Part_0009,Manuf_0010,1,0.25
100,Part_0009,Manuf_0028,1,0.25
101,Part_0009,Manuf_0029,1,0.25
102,Part_0009,Trans_0032,1,0.25
103,Part_0010,Trans_0004,1,1.0
104,Part_0011,Manuf_0012,1,1.0
105,Part_0012,Manuf_0013,1,1.0
106,Part_0013,Manuf_0014,1,0.3333333333333333
107,Part_0013,Manuf_0015,1,0.3333333333333333
108,Part_0013,Manuf_0016,1,0.3333333333333333
109,Part_0014,Trans_0005,1,1.0
110,Part_0015,Manuf_0030,1,0.25
111,Part_0015,Manuf_0031,1,0.25
112,Part_0015,Manuf_0032,1,0.25
113,Part_0015,Trans_0036,1,0.25
114,Part_0016,Manuf_0034,1,1.0
115,Part_0017,Manuf_0035,1,0.3333333333333333
116,Part_0017,Manuf_0036,1,0.3333333333333333
117,Part_0017,Manuf_0037,1,0.3333333333333333
118,Part_0018,Manuf_0039,1,0.5
119,Part_0018,Manuf_0055,1,0.5
120,Part_0019,Trans_0038,1,1.0
121,Part_0020,Manuf_0041,1,1.0
122,Part_0021,Manuf_0041,1,1.0
123,Part_0022,Manuf_0041,1,1.0
124,Part_0023,Manuf_0042,1,1.0
125,Part_0024,Manuf_0042,1,0.25
126,Part_0024,Manuf_0044,1,0.25
127,Part_0024,Manuf_0046,1,0.25
128,Part_0024,Manuf_0047,1,0.25
129,Part_0025,Manuf_0044,1,0.3333333333333333
130,Part_0025,Manuf_0046,1,0.3333333333333333
131,Part_0025,Manuf_0047,1,0.3333333333333333
132,Part_0026,Manuf_0042,1,0.1111111111111111
133,Part_0026,Manuf_0043,1,0.1111111111111111
134,Part_0026,Manuf_0044,1,0.1111111111111111
135,Part_0026,Manuf_0045,1,0.1111111111111111
136,Part_0026,Manuf_0046,1,0.1111111111111111
137,Part_0026,Manuf_0047,1,0.1111111111111111
138,Part_0026,Manuf_0051,1,0.1111111111111111
139,Part_0026,Manuf_0055,1,0.1111111111111111
140,Part_0026,Manuf_0056,1,0.1111111111111111
141,Part_0027,Manuf_0042,1,0.25
142,Part_0027,Manuf_0044,1,0.25
143,Part_0027,Manuf_0046,1,0.25
144,Part_0027,Manuf_0047,1,0.25
145,Part_0028,Manuf_0048,1,0.3333333333333333
146,Part_0028,Manuf_0049,1,0.3333333333333333
147,Part_0028,Manuf_0050,1,0.3333333333333333
148,Part_0029,Manuf_0048,1,0.3333333333333333
149,Part_0029,Manuf_0049,1,0.3333333333333333
150,Part_0029,Manuf_0050,1,0.3333333333333333
151,Part_0030,Manuf_0052,1,1.0
152,Part_0031,Manuf_0052,1,0.2
153,Part_0031,Manuf_0053,1,0.2
154,Part_0031,Manuf_0054,1,0.2
155,Part_0031,Manuf_0055,1,0.2
156,Part_0031,Manuf_0056,1,0.2
157,Part_0032,Manuf_0052,1,0.2
158,Part_0032,Manuf_0053,1,0.2
