,child,parent,units,allocation
0,Manuf_0001,Manuf_0003,1,1.0
1,Manuf_0002,Manuf_0003,1,1.0
2,Manuf_0003,Manuf_0006,1,1.0
3,Manuf_0004,Manuf_0008,1,1.0
4,Manuf_0005,Manuf_0009,1,1.0
5,Manuf_0006,Manuf_0010,1,1.0
6,Manuf_0007,Trans_0005,1,1.0
7,Manuf_0008,Trans_0008,1,1.0
8,Manuf_0009,Trans_0018,1,0.5
9,Manuf_0009,Trans_0019,1,0.5
10,Manuf_0010,Trans_0017,1,0.5
11,Manuf_0010,Trans_0028,1,0.5
12,Manuf_0011,Manuf_0015,1,1.0
13,Manuf_0012,Manuf_0018,1,1.0
14,Manuf_0013,Manuf_0039,1,1.0
15,Manuf_0014,Manuf_0043,1,1.0
16,Manuf_0015,Manuf_0043,1,1.0
17,Manuf_0016,Manuf_0043,1,1.0
18,Manuf_0017,Manuf_0043,1,1.0
19,Manuf_0018,Manuf_0043,1,1.0
20,Manuf_0019,Manuf_0043,1,1.0
21,Manuf_0020,Manuf_0043,1,1.0
22,Manuf_0021,Manuf_0043,1,1.0
23,Manuf_0022,Manuf_0043,1,1.0
24,Manuf_0023,Manuf_0043,1,1.0
25,Manuf_0024,Manuf_0043,1,1.0
26,Manuf_0025,Manuf_0043,1,1.0
27,Manuf_0026,Manuf_0043,1,1.0
28,Manuf_0027,Manuf_0043,1,1.0
29,Manuf_0028,Manuf_0043,1,1.0
30,Manuf_0029,Manuf_0044,1,1.0
31,Manuf_0030,Manuf_0044,1,1.0
32,Manuf_0031,Manuf_0044,1,1.0
33,Manuf_0032,Manuf_0044,1,1.0
34,Manuf_0033,Manuf_0044,1,1.0
35,Manuf_0034,Manuf_0044,1,1.0
36,Manuf_0035,Manuf_0044,1,1.0
37,Manuf_0036,Manuf_0044,1,1.0
38,Manuf_0037,Manuf_0044,1,1.0
39,Manuf_0038,Manuf_0044,1,1.0
40,Manuf_0039,Manuf_0044,1,1.0
41,Manuf_0040,Manuf_0044,1,1.0
42,Manuf_0041,Manuf_0044,1,1.0
