,child,parent,units,allocation
0,Dist_0001,Dist_0036,1,1.0
1,Dist_0002,Dist_0037,1,1.0
2,Dist_0003,Dist_0038,1,0.5
3,Dist_0003,Dist_0039,1,0.5
4,Dist_0004,Dist_0040,1,1.0
5,Dist_0005,Dist_0041,1,0.5
6,Dist_0005,Dist_0042,1,0.5
7,Dist_0006,Dist_0043,1,0.5
8,Dist_0006,Dist_0044,1,0.5
9,Dist_0007,Dist_0045,1,0.5
10,Dist_0007,Dist_0046,1,0.5
11,Dist_0008,Dist_0047,1,1.0
12,Dist_0009,Dist_0048,1,1.0
13,Dist_0010,Dist_0049,1,1.0
14,Dist_0011,Dist_0050,1,1.0
15,Dist_0012,Dist_0051,1,1.0
16,Dist_0013,Dist_0052,1,1.0
17,Dist_0014,Dist_0053,1,0.5
18,Dist_0014,Dist_0054,1,0.5
19,Dist_0015,Dist_0055,1,1.0
20,Dist_0016,Dist_0056,1,1.0
21,Dist_0017,Dist_0057,1,1.0
22,Dist_0018,Dist_0058,1,0.5
23,Dist_0018,Dist_0059,1,0.5
24,Dist_0019,Dist_0060,1,0.5
25,Dist_0019,Dist_0061,1,0.5
26,Dist_0020,Dist_0062,1,1.0
27,Dist_0021,Dist_0063,1,1.0
28,Dist_0022,Dist_0064,1,1.0
29,Dist_0023,Dist_0065,1,1.0
30,Dist_0024,Dist_0066,1,1.0
31,Dist_0025,Dist_0067,1,1.0
32,Dist_0026,Dist_0068,1,1.0
33,Dist_0027,Dist_0069,1,1.0
34,Dist_0028,Dist_0070,1,1.0
35,Dist_0029,Dist_0071,1,1.0
36,Dist_0030,Dist_0072,1,1.0
37,Dist_0031,Dist_0073,1,1.0
38,Dist_0032,Dist_0074,1,1.0
39,Dist_0033,Dist_0075,1,1.0
40,Dist_0034,Dist_0076,1,1.0
41,Dist_0035,Dist_0077,1,1.0
42,Manuf_0001,Manuf_0010,1,1.0
43,Manuf_0002,Manuf_0023,1,1.0
44,Manuf_0003,Manuf_0024,1,1.0
45,Manuf_0004,Manuf_0027,1,1.0
46,Manuf_0005,Manuf_0029,1,0.3333333333333333
47,Manuf_0005,Manuf_0030,1,0.3333333333333333
48,Manuf_0005,Manuf_0031,1,0.3333333333333333
49,Manuf_0006,Manuf_0029,1,1.0
50,Manuf_0007,Manuf_0029,1,0.5
51,Manuf_0007,Manuf_0030,1,0.5
52,Manuf_0008,Manuf_0031,1,1.0
53,Manuf_0009,Manuf_0030,1,0.5
54,Manuf_0009,Manuf_0031,1,0.5
55,Manuf_0010,Manuf_0032,1,1.0
56,Manuf_0011,Manuf_0032,1,0.0625
57,Manuf_0011,Manuf_0033,1,0.0625
58,Manuf_0011,Manuf_0034,1,0.0625
59,Manuf_0011,Manuf_0035,1,0.0625
60,Manuf_0011,Manuf_0036,1,0.0625
61,Manuf_0011,Manuf_0037,1,0.0625
62,Manuf_0011,Manuf_0038,1,0.0625
63,Manuf_0011,Manuf_0039,1,0.0625
64,Manuf_0011,Manuf_0040,1,0.0625
65,Manuf_0011,Manuf_0041,1,0.0625
66,Manuf_0011,Manuf_0042,1,0.0625
67,Manuf_0011,Manuf_0043,1,0.0625
68,Manuf_0011,Manuf_0044,1,0.0625
69,Manuf_0011,Manuf_0045,1,0.0625
70,Manuf_0011,Manuf_0047,1,0.0625
71,Manuf_0011,Manuf_0048,1,0.0625
72,Manuf_0012,Manuf_0046,1,1.0
73,Manuf_0013,Manuf_0039,1,1.0
74,Manuf_0014,Manuf_0032,1,1.0
75,Manuf_0015,Manuf_0032,1,1.0
76,Manuf_0016,Manuf_0035,1,0.5
77,Manuf_0016,Manuf_0036,1,0.5
78,Manuf_0017,Manuf_0046,1,1.0
79,Manuf_0018,Manuf_0032,1,0.0625
80,Manuf_0018,Manuf_0033,1,0.0625
81,Manuf_0018,Manuf_0034,1,0.0625
82,Manuf_0018,Manuf_0035,1,0.0625
83,Manuf_0018,Manuf_0036,1,0.0625
84,Manuf_0018,Manuf_0037,1,0.0625
85,Manuf_0018,Manuf_0038,1,0.0625
86,Manuf_0018,Manuf_0039,1,0.0625
87,Manuf_0018,Manuf_0040,1,0.0625
88,Manuf_0018,Manuf_0041,1,0.0625
89,Manuf_0018,Manuf_0042,1,0.0625
90,Manuf_0018,Manuf_0043,1,0.0625
91,Manuf_0018,Manuf_0044,1,0.0625
92,Manuf_0018,Manuf_0045,1,0.0625
93,Manuf_0018,Manuf_0047,1,0.0625
94,Manuf_0018,Manuf_0048,1,0.0625
95,Manuf_0019,Manuf_0032,1,0.1111111111111111
96,Manuf_0019,Manuf_0033,1,0.1111111111111111
97,Manuf_0019,Manuf_0034,1,0.1111111111111111
98,Manuf_0019,Manuf_0040,1,0.1111111111111111
99,Manuf_0019,Manuf_0041,1,0.1111111111111111
100,Manuf_0019,Manuf_0043,1,0.1111111111111111
101,Manuf_0019,Manuf_0046,1,0.1111111111111111
102,Manuf_0019,Manuf_0047,1,0.1111111111111111
103,Manuf_0019,Manuf_0048,1,0.1111111111111111
104,Manuf_0020,Manuf_0034,1,0.1
105,Manuf_0020,Manuf_0035,1,0.1
106,Manuf_0020,Manuf_0036,1,0.1
107,Manuf_0020,Manuf_0037,1,0.1
108,Manuf_0020,Manuf_0038,1,0.1
109,Manuf_0020,Manuf_0039,1,0.1
110,Manuf_0020,Manuf_0043,1,0.1
111,Manuf_0020,Manuf_0044,1,0.1
