,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,315.85,296.6200684377239,3.1499999999999995,43.1,3158.5,1264,48
1,Dist_0002,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,290.07000000000005,283.1766199741779,4.439999999999999,60.8,2900.7000000000007,1264,304
2,Dist_0003,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,547.2,693.8535391564994,1.5100000000000002,20.7,5472.0,1264,560
3,Dist_0004,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,474.23,667.9145607785474,4.789999999999999,65.6,4742.3,1264,816
4,Dist_0005,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,418.46,568.1765788907529,4.5,61.6,4184.599999999999,1264,1072
5,Dist_0006,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,476.91999999999996,328.6654919519236,18.310000000000002,250.8,4769.2,1264,1328
6,Dist_0007,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,526.24,402.9736915730355,15.819999999999995,216.7,5262.4,1264,1584
7,Dist_0008,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,360.51,225.8625179174269,15.579999999999997,213.4,3605.1,1264,1840
8,Dist_0009,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,303.58000000000004,214.88632250564484,26.36,361.0,3035.8,1264,2096
9,Dist_0010,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,592.21,435.13230585650615,26.459999999999997,362.4,5922.1,1264,2352
10,Dist_0011,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,269.51,203.49369253124286,26.41,361.7,2695.1,1264,2608
11,Dist_0012,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,291.6,264.64530224434367,26.570000000000004,363.9,2916.0,1264,2864
12,Dist_0013,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,483.24,452.0481826088896,26.37,361.2,4832.4,1264,3120
13,Dist_0014,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,530.56,997.6691788363515,26.669999999999995,365.3,5305.599999999999,1264,3376
14,Dist_0015,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,457.72,880.4850132739342,26.680000000000003,365.4,4577.200000000001,1264,3632
15,Dist_0016,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,394.82,776.970571193015,26.4,361.6,3948.2,1264,3888
16,Dist_0017,0.0,0.0,10.0,0.0,0.0,1.8807936081512509,467.32000000000005,824.3555258503457,21.880000000000003,299.7,4673.200000000001,1264,4144
17,Manuf_0001,0.0,0.0,7.0,0.0,0.0,1.8807936081512509,4686.91,1801.9473437645174,3.24,44.4,46869.1,384,1312
18,Manuf_0002,0.0,0.0,11.0,0.0,0.0,1.8807936081512509,4686.91,1801.9473437645174,3.38,46.3,46869.1,384,1344
19,Manuf_0003,0.0,0.0,7.0,0.0,0.0,1.8807936081512509,4686.91,1801.9473437645174,3.26,44.7,46869.1,384,1376
20,Manuf_0004,0.0,0.0,8.0,0.0,0.0,1.8807936081512509,4686.91,1801.9473437645174,3.3,45.2,46869.1,384,1408
