,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,43.0,60.2,31.57,620.5,430.0,432,48
1,Dist_0002,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,69.0,96.6,31.57,620.5,690.0,496,48
2,Dist_0003,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,49.0,68.6,31.57,620.5,490.0,560,48
3,Dist_0004,0.0,0.0,19.0,0.0,0.0,2.0537489106318225,90.0,126.0,31.57,620.5,900.0,432,112
4,Dist_0005,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,80.0,188.0,31.57,620.5,800.0,496,112
5,Dist_0006,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,53.0,153.0,31.03,609.8,530.0,432,208
6,Dist_0007,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,96.0,122.0,31.03,609.8,960.0,496,208
7,Dist_0008,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,251.0,329.0,31.03,609.8,2510.0,560,208
8,Dist_0009,0.0,0.0,21.0,0.0,0.0,2.0537489106318225,227.0,361.0,31.03,609.8,2270.0,432,272
9,Dist_0010,0.0,0.0,24.0,0.0,0.0,2.0537489106318225,1532.0,1558.0,32.76,643.8,15320.0,432,400
10,Dist_0011,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,823.0,1275.0,32.76,643.8,8230.0,496,400
11,Dist_0012,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,1616.0,1271.0,32.76,643.8,16160.0,560,400
12,Dist_0013,0.0,0.0,24.0,0.0,0.0,2.0537489106318225,424.0,1318.0,32.76,643.8,4240.0,624,400
13,Dist_0014,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,1602.0,1595.0,32.76,643.8,16020.0,688,400
14,Dist_0015,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,433.0,1018.0,32.76,643.8,4330.0,752,400
15,Dist_0016,0.0,0.0,21.0,0.0,0.0,2.0537489106318225,1228.0,1344.0,32.76,643.8,12280.0,432,464
16,Dist_0017,0.0,0.0,24.0,0.0,0.0,2.0537489106318225,715.0,1465.0,32.76,643.8,7150.0,496,464
17,Dist_0018,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,1479.0,3049.0,32.76,643.8,14790.0,560,464
18,Dist_0019,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,878.0,1361.0,32.76,643.8,8780.0,624,464
19,Dist_0020,0.0,0.0,21.0,0.0,0.0,2.0537489106318225,689.0,1276.0,32.76,643.8,6890.0,688,464
20,Dist_0021,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,41.0,82.0,24.439999999999998,480.3,410.0,432,576
21,Dist_0022,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,33.0,36.0,24.439999999999998,480.3,330.0,496,576
22,Dist_0023,0.0,0.0,21.0,0.0,0.0,2.0537489106318225,37.0,80.0,24.439999999999998,480.3,370.0,560,576
23,Dist_0024,0.0,0.0,24.0,0.0,0.0,2.0537489106318225,27.0,55.0,24.439999999999998,480.3,270.0,432,640
24,Dist_0025,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,72.0,62.0,24.439999999999998,480.3,720.0,496,640
25,Dist_0026,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,162.0,252.0,24.9,489.4,1620.0,432,736
26,Dist_0027,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,71.0,111.0,24.9,489.4,710.0,496,736
27,Dist_0028,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,90.0,80.0,24.9,489.4,900.0,432,800
28,Dist_0029,0.0,0.0,23.0,0.0,0.0,2.0537489106318225,144.0,188.0,24.9,489.4,1440.0,496,800
29,Dist_0030,0.0,0.0,21.0,0.0,0.0,2.0537489106318225,605.0,1458.0,24.810000000000002,487.6,6050.0,432,912
30,Dist_0031,0.0,0.0,22.0,0.0,0.0,2.0537489106318225,1098.0,1322.0,24.810000000000002,487.6,10980.0,496,912
31,Dist_0032,0.0,0.0,24.0,0.0,0.0,2.0537489106318225,520.0,984.0,24.810000000000002,487.6,5200.0,560,912
32,Dist_0033,0.0,0.0,20.0,0.0,0.0,2.0537489106318225,303.0,937.0,24.810000000000002,487.6,3030.0,624,912
