,child,parent,units,allocation
0,Dist_0001,Retail_0029,1,1.0
1,Dist_0002,Retail_0030,1,1.0
2,Dist_0003,Retail_0031,1,1.0
3,Dist_0004,Retail_0032,1,1.0
4,Dist_0005,Retail_0033,1,1.0
5,Dist_0006,Retail_0034,1,1.0
6,Dist_0007,Retail_0035,1,1.0
7,Dist_0008,Retail_0036,1,1.0
8,Dist_0009,Retail_0037,1,1.0
9,Dist_0010,Retail_0038,1,1.0
10,Dist_0011,Retail_0039,1,1.0
11,Dist_0012,Retail_0040,1,1.0
12,Dist_0013,Retail_0041,1,1.0
13,Dist_0014,Retail_0042,1,1.0
14,Dist_0015,Retail_0043,1,1.0
15,Dist_0016,Retail_0044,1,1.0
16,Dist_0017,Retail_0045,1,1.0
17,Dist_0018,Retail_0046,1,1.0
18,Dist_0019,Retail_0047,1,1.0
19,Dist_0020,Retail_0048,1,1.0
20,Dist_0021,Retail_0049,1,1.0
21,Dist_0022,Retail_0050,1,1.0
22,Dist_0023,Retail_0051,1,1.0
23,Dist_0024,Retail_0052,1,1.0
24,Dist_0025,Retail_0053,1,1.0
25,Dist_0026,Retail_0054,1,1.0
26,Dist_0027,Retail_0055,1,1.0
27,Dist_0028,Retail_0056,1,1.0
28,Manuf_0001,Dist_0001,1,0.5
29,Manuf_0001,Retail_0001,1,0.5
30,Manuf_0002,Dist_0002,1,0.5
31,Manuf_0002,Retail_0002,1,0.5
32,Manuf_0003,Dist_0003,1,0.5
33,Manuf_0003,Retail_0003,1,0.5
34,Manuf_0004,Dist_0004,1,0.5
35,Manuf_0004,Retail_0004,1,0.5
36,Manuf_0005,Dist_0005,1,0.5
37,Manuf_0005,Retail_0005,1,0.5
38,Manuf_0006,Dist_0006,1,0.5
39,Manuf_0006,Retail_0006,1,0.5
40,Manuf_0007,Dist_0007,1,0.5
41,Manuf_0007,Retail_0007,1,0.5
42,Manuf_0008,Dist_0008,1,0.5
43,Manuf_0008,Retail_0008,1,0.5
44,Manuf_0009,Dist_0009,1,0.5
45,Manuf_0009,Retail_0009,1,0.5
46,Manuf_0010,Dist_0010,1,0.5
47,Manuf_0010,Retail_0010,1,0.5
48,Manuf_0011,Dist_0011,1,0.5
49,Manuf_0011,Retail_0011,1,0.5
50,Manuf_0012,Dist_0012,1,0.5
51,Manuf_0012,Retail_0012,1,0.5
52,Manuf_0013,Dist_0013,1,0.5
53,Manuf_0013,Retail_0013,1,0.5
54,Manuf_0014,Dist_0014,1,0.5
55,Manuf_0014,Retail_0014,1,0.5
56,Manuf_0015,Dist_0015,1,0.5
57,Manuf_0015,Retail_0015,1,0.5
58,Manuf_0016,Dist_0016,1,0.5
59,Manuf_0016,Retail_0016,1,0.5
60,Manuf_0017,Dist_0017,1,0.5
61,Manuf_0017,Retail_0017,1,0.5
62,Manuf_0018,Dist_0018,1,0.5
63,Manuf_0018,Retail_0018,1,0.5
64,Manuf_0019,Dist_0019,1,0.5
65,Manuf_0019,Retail_0019,1,0.5
66,Manuf_0020,Dist_0020,1,0.5
67,Manuf_0020,Retail_0020,1,0.5
68,Manuf_0021,Dist_0021,1,0.5
69,Manuf_0021,Retail_0021,1,0.5
70,Manuf_0022,Dist_0022,1,0.5
71,Manuf_0022,Retail_0022,1,0.5
72,Manuf_0023,Dist_0023,1,0.5
73,Manuf_0023,Retail_0023,1,0.5
74,Manuf_0024,Dist_0024,1,0.5
75,Manuf_0024,Retail_0024,1,0.5
76,Manuf_0025,Dist_0025,1,0.5
77,Manuf_0025,Retail_0025,1,0.5
78,Manuf_0026,Dist_0026,1,0.5
79,Manuf_0026,Retail_0026,1,0.5
80,Manuf_0027,Dist_0027,1,0.5
81,Manuf_0027,Retail_0027,1,0.5
82,Manuf_0028,Dist_0028,1,0.5
83,Manuf_0028,Retail_0028,1,0.5
84,Part_0001,Manuf_0001,1,0.03571428571428571
85,Part_0001,Manuf_0002,1,0.03571428571428571
86,Part_0001,Manuf_0003,1,0.03571428571428571
87,Part_0001,Manuf_0004,1,0.03571428571428571
88,Part_0001,Manuf_0005,1,0.03571428571428571
89,Part_0001,Manuf_0006,1,0.03571428571428571
90,Part_0001,Manuf_0007,1,0.03571428571428571
91,Part_0001,Manuf_0008,1,0.03571428571428571
92,Part_0001,Manuf_0009,1,0.03571428571428571
93,Part_0001,Manuf_0010,1,0.03571428571428571
94,Part_0001,Manuf_0011,1,0.03571428571428571
95,Part_0001,Manuf_0012,1,0.03571428571428571
96,Part_0001,Manuf_0013,1,0.03571428571428571
97,Part_0001,Manuf_0014,1,0.03571428571428571
98,Part_0001,Manuf_0015,1,0.03571428571428571
99,Part_0001,Manuf_0016,1,0.03571428571428571
100,Part_0001,Manuf_0017,1,0.03571428571428571
101,Part_0001,Manuf_0018,1,0.03571428571428571
102,Part_0001,Manuf_0019,1,0.03571428571428571
103,Part_0001,Manuf_0020,1,0.03571428571428571
104,Part_0001,Manuf_0021,1,0.03571428571428571
105,Part_0001,Manuf_0022,1,0.03571428571428571
106,Part_0001,Manuf_0023,1,0.03571428571428571
107,Part_0001,Manuf_0024,1,0.03571428571428571
108,Part_0001,Manuf_0025,1,0.03571428571428571
109,Part_0001,Manuf_0026,1,0.03571428571428571
110,Part_0001,Manuf_0027,1,0.03571428571428571
111,Part_0001,Manuf_0028,1,0.03571428571428571
112,Part_0002,Manuf_0001,1,0.5
113,Part_0002,Manuf_0002,1,0.5
114,Part_0003,Manuf_0001,1,0.25
115,Part_0003,Manuf_0002,1,0.25
116,Part_0003,Manuf_0003,1,0.25
117,Part_0003,Manuf_0004,1,0.25
118,Part_0004,Manuf_0003,1,0.25
119,Part_0004,Manuf_0004,1,0.25
120,Part_0004,Manuf_0005,1,0.25
121,Part_0004,Manuf_0006,1,0.25
122,Part_0005,Manuf_0005,1,0.25
123,Part_0005,Manuf_0006,1,0.25
124,Part_0005,Manuf_0007,1,0.25
125,Part_0005,Manuf_0008,1,0.25
126,Part_0006,Manuf_0007,1,0.5
127,Part_0006,Manuf_0008,1,0.5
128,Part_0007,Manuf_0009,1,0.5
129,Part_0007,Manuf_0010,1,0.5
130,Part_0008,Manuf_0011,1,0.5
131,Part_0008,Manuf_0012,1,0.5
132,Part_0009,Manuf_0011,1,0.5
133,Part_0009,Manuf_0012,1,0.5
134,Part_0010,Manuf_0013,1,0.5
135,Part_0010,Manuf_0014,1,0.5
136,Part_0011,Manuf_0013,1,0.5
137,Part_0011,Manuf_0014,1,0.5
138,Part_0012,Manuf_0015,1,0.25
139,Part_0012,Manuf_0016,1,0.25
140,Part_0012,Manuf_0017,1,0.25
141,Part_0012,Manuf_0018,1,0.25
142,Part_0013,Manuf_0015,1,0.5
143,Part_0013,Manuf_0016,1,0.5
144,Part_0014,Manuf_0017,1,0.25
145,Part_0014,Manuf_0018,1,0.25
146,Part_0014,Manuf_0019,1,0.25
147,Part_0014,Manuf_0020,1,0.25
148,Part_0015,Manuf_0019,1,0.25
149,Part_0015,Manuf_0020,1,0.25
150,Part_0015,Manuf_0021,1,0.25
151,Part_0015,Manuf_0022,1,0.25
152,Part_0016,Manuf_0021,1,0.5
153,Part_0016,Manuf_0022,1,0.5
154,Part_0017,Manuf_0023,1,0.5
155,Part_0017,Manuf_0024,1,0.5
156,Part_0018,Manuf_0025,1,0.5
157,Part_0018,Manuf_0026,1,0.5
158,Part_0019,Manuf_0025,1,0.5
159,Part_0019,Manuf_0026,1,0.5
160,Part_0020,Manuf_0027,1,0.5
161,Part_0020,Manuf_0028,1,0.5
162,Part_0021,Manuf_0027,1,0.5
163,Part_0021,Manuf_0028,1,0.5
