zip,name1,name2,name3,latitude,longitude
7180011,岡山県,新見市,新見,34.98320736,133.48480365
7180017,岡山県,新見市,西方,34.98798969,133.43185333
7192552,岡山県,新見市,法曽,34.89287507,133.51958612
7180004,岡山県,新見市,馬塚,35.02727096,133.44666954
7050000,岡山県,備前市,以下に掲載がない場合,34.74515886,134.18804318
7050032,岡山県,備前市,麻宇那,34.75231393,134.23725365
7050023,岡山県,備前市,伊里中,34.75807092,134.21175059
7050001,岡山県,備前市,伊部,34.74109991,134.15481355
7050002,岡山県,備前市,浦伊部,34.72785307,134.18300866
7050003,岡山県,備前市,大内,34.74151644,134.13827916
7050012,岡山県,備前市,香登本,34.74053628,134.12582855
7050011,岡山県,備前市,香登西,34.73681554,134.1157054
7050035,岡山県,備前市,木谷,34.7594559,134.22314411
7050024,岡山県,備前市,久々井,34.71967704,134.18956688
7050016,岡山県,備前市,坂根,34.73406991,134.10710132
7050026,岡山県,備前市,佐山,34.69849509,134.17340898
7050031,岡山県,備前市,蕃山,34.75931008,134.27701497
7050036,岡山県,備前市,閑谷,34.78216168,134.21702852
7050014,岡山県,備前市,新庄,34.71080234,134.11706253
7050025,岡山県,備前市,鶴海,34.70472574,134.20177109
7050034,岡山県,備前市,友延,34.74439582,134.21933107
7050021,岡山県,備前市,西片上,34.75186505,134.17661868
7050131,岡山県,備前市,野谷,34.81018175,134.26091977
7050015,岡山県,備前市,畠田,34.72247488,134.11607038
7050022,岡山県,備前市,東片上,34.74866391,134.20046321
7013202,岡山県,備前市,日生町寒河,34.7447039,134.29618727
7013201,岡山県,備前市,日生町寺山,34.77001951,134.32271478
7013204,岡山県,備前市,日生町日生,34.73166454,134.2600063
7050013,岡山県,備前市,福田,34.72421031,134.13566245
7050033,岡山県,備前市,穂浪,34.73005474,134.2407791
7050132,岡山県,備前市,三石,34.79863102,134.28819511
7050133,岡山県,備前市,八木山,34.78145985,134.25248727
7090213,岡山県,備前市,吉永町今崎,34.83589291,134.24483123
7090226,岡山県,備前市,吉永町岩崎,34.8311523,134.21724086
7090301,岡山県,備前市,吉永町加賀美,34.91865247,134.2507215
7090221,岡山県,備前市,吉永町金谷,34.81160919,134.24397331
7090212,岡山県,備前市,吉永町神根本,34.84735097,134.23437615
7090304,岡山県,備前市,吉永町笹目,34.87388093,134.19724283
7090211,岡山県,備前市,吉永町高田,34.86711377,134.24659944
7090302,岡山県,備前市,吉永町多麻,34.91629507,134.2754586
7090303,岡山県,備前市,吉永町都留岐,34.89637563,134.23250029
7090222,岡山県,備前市,吉永町福満,34.81471142,134.22656212
7090225,岡山県,備前市,吉永町三股,34.81729249,134.20508669
7090223,岡山県,備前市,吉永町南方,34.80004133,134.20628421
7090224,岡山県,備前市,吉永町吉永中,34.81305018,134.20532085
7090214,岡山県,備前市,吉永町和意谷,34.86289525,134.2169209
7014200,岡山県,瀬戸内市,以下に掲載がない場合,34.66488696,134.09284508
7014302,岡山県,瀬戸内市,牛窓町牛窓,34.62744084,134.16385448
7014303,岡山県,瀬戸内市,牛窓町鹿忍,34.61175369,134.12861847
7014304,岡山県,瀬戸内市,牛窓町千手,34.612846600000005,134.11535739
