,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,120.0,0.0,0.0,1.7506860712521735,100879.05,6334.061025763804,3.1299999999999994,33.2,1008790.5,384,1744
1,Dist_0002,0.0,0.0,12.0,0.0,0.0,1.7506860712521726,17439.69,3538.0245039711076,3.1599999999999993,33.5,174396.9,576,64
2,Dist_0003,0.0,0.0,40.0,0.0,0.0,1.7506860712521761,83396.27,5253.514065442292,3.1599999999999993,33.5,833962.7000000001,576,1744
3,Manuf_0001,0.0,0.0,239.0,0.0,0.0,1.7506860712521735,100879.05,6334.061025763804,1.47,15.6,1008790.5,64,1744
4,Manuf_0002,0.0,0.0,83.0,0.0,0.0,1.7506860712521735,100879.05,6334.061025763804,3.0999999999999996,32.9,1008790.5,240,1744
5,Manuf_0003,0.0,0.0,18.0,0.0,0.0,1.7506860712521692,12435.72,3351.599020780977,3.1599999999999993,33.5,124357.2,752,64
6,Manuf_0004,0.0,0.0,62.0,0.0,0.0,1.7506860712521692,113.65,60.78,3.3999999999999995,36.1,1136.5,752,96
7,Manuf_0005,0.0,0.0,52.0,0.0,0.0,1.7506860712521692,79.22,3.72,3.459999999999999,36.7,792.2,752,128
8,Manuf_0006,0.0,0.0,67.0,0.0,0.0,1.7506860712521692,1781.76,598.88,3.249999999999999,34.5,17817.6,752,160
9,Manuf_0007,0.0,0.0,37.0,0.0,0.0,1.7506860712521692,1536.92,916.76,3.229999999999999,34.3,15369.2,752,192
10,Manuf_0008,0.0,0.0,61.0,0.0,0.0,1.7506860712521692,155.97,16.72,3.4499999999999993,36.6,1559.7,752,224
11,Manuf_0009,0.0,0.0,50.0,0.0,0.0,1.7506860712521692,72.25,160.48,3.4499999999999993,36.6,722.5,752,256
12,Manuf_0010,0.0,0.0,72.0,0.0,0.0,1.7506860712521692,616.13,201.12,3.2799999999999994,34.8,6161.3,752,288
13,Manuf_0011,0.0,0.0,51.0,0.0,0.0,1.7506860712521692,258.6,109.69,3.459999999999999,36.7,2586.0,752,320
14,Manuf_0012,0.0,0.0,41.0,0.0,0.0,1.7506860712521692,228.43,48.02,3.5299999999999994,37.4,2284.3,752,352
15,Manuf_0013,0.0,0.0,60.0,0.0,0.0,1.7506860712521692,161.04,27.69,3.4899999999999993,37.0,1610.3999999999999,752,384
16,Manuf_0014,0.0,0.0,17.0,0.0,0.0,1.7506860712521772,17315.85,4614.531130700063,3.169999999999999,33.6,173158.5,752,848
17,Manuf_0015,0.0,0.0,16.0,0.0,0.0,1.7506860712521772,26946.09,2352.4673613038713,3.169999999999999,33.6,269460.9,752,1744
18,Manuf_0016,0.0,0.0,16.0,0.0,0.0,1.7506860712521761,39134.33,878.2993758394686,3.1799999999999993,33.7,391343.30000000005,752,2752
19,Manuf_0017,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,1471.17,270.72,3.189999999999999,33.8,14711.7,960,416
20,Manuf_0018,0.0,0.0,9.0,0.0,0.0,1.7506860712521692,271.46,362.6,3.229999999999999,34.3,2714.6,960,448
21,Manuf_0019,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,76.61,9.64,3.229999999999999,34.3,766.1,960,480
22,Manuf_0020,0.0,0.0,13.0,0.0,0.0,1.7506860712521692,220.12,177.92,3.229999999999999,34.3,2201.2,960,512
23,Manuf_0021,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,1118.54,725.44,3.229999999999999,34.3,11185.4,960,544
24,Manuf_0022,0.0,0.0,11.0,0.0,0.0,1.7506860712521692,1190.5,627.6,3.209999999999999,34.0,11905.0,960,576
25,Manuf_0023,0.0,0.0,13.0,0.0,0.0,1.7506860712521692,553.6,238.48,3.209999999999999,34.0,5536.0,960,608
26,Manuf_0024,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,441.45,167.6,3.219999999999999,34.1,4414.5,960,640
27,Manuf_0025,0.0,0.0,9.0,0.0,0.0,1.7506860712521692,367.13,85.68,3.229999999999999,34.3,3671.3,960,672
28,Manuf_0026,0.0,0.0,14.0,0.0,0.0,1.7506860712521692,30.77,6.08,3.249999999999999,34.5,307.7,960,704
29,Manuf_0027,0.0,0.0,11.0,0.0,0.0,1.7506860712521692,227.86,44.06,3.229999999999999,34.3,2278.6000000000004,960,736
30,Manuf_0028,0.0,0.0,9.0,0.0,0.0,1.7506860712521692,228.63,0.0,3.209999999999999,34.0,2286.3,960,768
31,Manuf_0029,0.0,0.0,7.0,0.0,0.0,1.7506860712521692,132.74,100.4,3.229999999999999,34.3,1327.4,960,800
