,child,parent,units,allocation
0,Part_0001,Manuf_0001,1,1.0
1,Part_0002,Manuf_0002,1,1.0
2,Part_0003,Manuf_0003,1,1.0
3,Part_0004,Manuf_0004,1,1.0
4,Part_0005,Manuf_0005,1,1.0
5,Part_0006,Manuf_0006,1,1.0
6,Part_0007,Manuf_0006,1,1.0
7,Part_0008,Manuf_0006,1,1.0
8,Part_0009,Manuf_0001,1,0.16666666666666666
9,Part_0009,Manuf_0002,1,0.16666666666666666
10,Part_0009,Manuf_0003,1,0.16666666666666666
11,Part_0009,Manuf_0004,1,0.16666666666666666
12,Part_0009,Manuf_0005,1,0.16666666666666666
13,Part_0009,Manuf_0006,1,0.16666666666666666
14,Part_0010,Manuf_0001,1,0.16666666666666666
15,Part_0010,Manuf_0002,1,0.16666666666666666
16,Part_0010,Manuf_0003,1,0.16666666666666666
17,Part_0010,Manuf_0004,1,0.16666666666666666
18,Part_0010,Manuf_0005,1,0.16666666666666666
19,Part_0010,Manuf_0006,1,0.16666666666666666
20,Part_0011,Manuf_0001,1,0.3333333333333333
21,Part_0011,Manuf_0002,1,0.3333333333333333
22,Part_0011,Manuf_0003,1,0.3333333333333333
23,Part_0012,Manuf_0001,1,0.16666666666666666
24,Part_0012,Manuf_0002,1,0.16666666666666666
25,Part_0012,Manuf_0003,1,0.16666666666666666
26,Part_0012,Manuf_0004,1,0.16666666666666666
27,Part_0012,Manuf_0005,1,0.16666666666666666
28,Part_0012,Manuf_0006,1,0.16666666666666666
29,Part_0013,Manuf_0001,1,0.16666666666666666
30,Part_0013,Manuf_0002,1,0.16666666666666666
31,Part_0013,Manuf_0003,1,0.16666666666666666
32,Part_0013,Manuf_0004,1,0.16666666666666666
33,Part_0013,Manuf_0005,1,0.16666666666666666
34,Part_0013,Manuf_0006,1,0.16666666666666666
35,Part_0014,Manuf_0004,1,0.3333333333333333
36,Part_0014,Manuf_0005,1,0.3333333333333333
37,Part_0014,Manuf_0006,1,0.3333333333333333
38,Part_0015,Manuf_0001,1,0.16666666666666666
39,Part_0015,Manuf_0002,1,0.16666666666666666
40,Part_0015,Manuf_0003,1,0.16666666666666666
41,Part_0015,Manuf_0004,1,0.16666666666666666
42,Part_0015,Manuf_0005,1,0.16666666666666666
43,Part_0015,Manuf_0006,1,0.16666666666666666
44,Part_0016,Manuf_0001,1,0.16666666666666666
45,Part_0016,Manuf_0002,1,0.16666666666666666
46,Part_0016,Manuf_0003,1,0.16666666666666666
47,Part_0016,Manuf_0004,1,0.16666666666666666
48,Part_0016,Manuf_0005,1,0.16666666666666666
49,Part_0016,Manuf_0006,1,0.16666666666666666
50,Part_0017,Manuf_0001,1,0.16666666666666666
51,Part_0017,Manuf_0002,1,0.16666666666666666
52,Part_0017,Manuf_0003,1,0.16666666666666666
53,Part_0017,Manuf_0004,1,0.16666666666666666
54,Part_0017,Manuf_0005,1,0.16666666666666666
55,Part_0017,Manuf_0006,1,0.16666666666666666
56,Part_0018,Manuf_0001,1,0.16666666666666666
57,Part_0018,Manuf_0002,1,0.16666666666666666
58,Part_0018,Manuf_0003,1,0.16666666666666666
59,Part_0018,Manuf_0004,1,0.16666666666666666
60,Part_0018,Manuf_0005,1,0.16666666666666666
61,Part_0018,Manuf_0006,1,0.16666666666666666
62,Part_0019,Manuf_0001,1,0.16666666666666666
63,Part_0019,Manuf_0002,1,0.16666666666666666
64,Part_0019,Manuf_0003,1,0.16666666666666666
65,Part_0019,Manuf_0004,1,0.16666666666666666
66,Part_0019,Manuf_0005,1,0.16666666666666666
67,Part_0019,Manuf_0006,1,0.16666666666666666
68,Part_0020,Manuf_0001,1,0.16666666666666666
69,Part_0020,Manuf_0002,1,0.16666666666666666
70,Part_0020,Manuf_0003,1,0.16666666666666666
71,Part_0020,Manuf_0004,1,0.16666666666666666
72,Part_0020,Manuf_0005,1,0.16666666666666666
73,Part_0020,Manuf_0006,1,0.16666666666666666
74,Part_0021,Manuf_0004,1,0.3333333333333333
75,Part_0021,Manuf_0005,1,0.3333333333333333
76,Part_0021,Manuf_0006,1,0.3333333333333333
77,Part_0022,Manuf_0001,1,0.16666666666666666
78,Part_0022,Manuf_0002,1,0.16666666666666666
79,Part_0022,Manuf_0003,1,0.16666666666666666
80,Part_0022,Manuf_0004,1,0.16666666666666666
81,Part_0022,Manuf_0005,1,0.16666666666666666
82,Part_0022,Manuf_0006,1,0.16666666666666666
83,Part_0023,Manuf_0004,1,0.3333333333333333
84,Part_0023,Manuf_0005,1,0.3333333333333333
85,Part_0023,Manuf_0006,1,0.3333333333333333
86,Part_0024,Manuf_0001,1,0.16666666666666666
87,Part_0024,Manuf_0002,1,0.16666666666666666
88,Part_0024,Manuf_0003,1,0.16666666666666666
89,Part_0024,Manuf_0004,1,0.16666666666666666
90,Part_0024,Manuf_0005,1,0.16666666666666666
91,Part_0024,Manuf_0006,1,0.16666666666666666
92,Part_0025,Manuf_0001,1,0.16666666666666666
93,Part_0025,Manuf_0002,1,0.16666666666666666
94,Part_0025,Manuf_0003,1,0.16666666666666666
95,Part_0025,Manuf_0004,1,0.16666666666666666
96,Part_0025,Manuf_0005,1,0.16666666666666666
97,Part_0025,Manuf_0006,1,0.16666666666666666
98,Part_0026,Manuf_0004,1,0.5
99,Part_0026,Manuf_0005,1,0.5
100,Part_0027,Manuf_0001,1,0.16666666666666666
101,Part_0027,Manuf_0002,1,0.16666666666666666
102,Part_0027,Manuf_0003,1,0.16666666666666666
103,Part_0027,Manuf_0004,1,0.16666666666666666
104,Part_0027,Manuf_0005,1,0.16666666666666666
105,Part_0027,Manuf_0006,1,0.16666666666666666
106,Part_0028,Manuf_0001,1,0.16666666666666666
107,Part_0028,Manuf_0002,1,0.16666666666666666
108,Part_0028,Manuf_0003,1,0.16666666666666666
109,Part_0028,Manuf_0004,1,0.16666666666666666
110,Part_0028,Manuf_0005,1,0.16666666666666666
111,Part_0028,Manuf_0006,1,0.16666666666666666
112,Part_0029,Manuf_0001,1,0.16666666666666666
113,Part_0029,Manuf_0002,1,0.16666666666666666
114,Part_0029,Manuf_0003,1,0.16666666666666666
115,Part_0029,Manuf_0004,1,0.16666666666666666
116,Part_0029,Manuf_0005,1,0.16666666666666666
117,Part_0029,Manuf_0006,1,0.16666666666666666
118,Part_0030,Manuf_0004,1,0.5
119,Part_0030,Manuf_0005,1,0.5
120,Part_0031,Manuf_0001,1,0.25
121,Part_0031,Manuf_0002,1,0.25
122,Part_0031,Manuf_0003,1,0.25
123,Part_0031,Manuf_0006,1,0.25
124,Part_0032,Manuf_0001,1,0.3333333333333333
125,Part_0032,Manuf_0002,1,0.3333333333333333
126,Part_0032,Manuf_0003,1,0.3333333333333333
127,Part_0033,Manuf_0004,1,0.3333333333333333
128,Part_0033,Manuf_0005,1,0.3333333333333333
129,Part_0033,Manuf_0006,1,0.3333333333333333
130,Part_0034,Manuf_0001,1,0.16666666666666666
131,Part_0034,Manuf_0002,1,0.16666666666666666
132,Part_0034,Manuf_0003,1,0.16666666666666666
133,Part_0034,Manuf_0004,1,0.16666666666666666
134,Part_0034,Manuf_0005,1,0.16666666666666666
135,Part_0034,Manuf_0006,1,0.16666666666666666
136,Part_0035,Manuf_0001,1,0.25
137,Part_0035,Manuf_0002,1,0.25
138,Part_0035,Manuf_0003,1,0.25
139,Part_0035,Manuf_0006,1,0.25
140,Part_0036,Manuf_0001,1,0.07692307692307693
141,Part_0036,Manuf_0002,1,0.07692307692307693
142,Part_0036,Manuf_0003,1,0.07692307692307693
143,Part_0036,Manuf_0004,1,0.07692307692307693
144,Part_0036,Manuf_0005,1,0.07692307692307693
145,Part_0036,Manuf_0006,1,0.07692307692307693
146,Part_0036,Manuf_0007,1,0.07692307692307693
147,Part_0036,Manuf_0008,1,0.07692307692307693
148,Part_0036,Manuf_0009,1,0.07692307692307693
149,Part_0036,Manuf_0010,1,0.07692307692307693
150,Part_0036,Manuf_0011,1,0.07692307692307693
151,Part_0036,Manuf_0012,1,0.07692307692307693
152,Part_0036,Manuf_0013,1,0.07692307692307693
153,Part_0037,Manuf_0007,1,0.5
154,Part_0037,Manuf_0009,1,0.5
155,Part_0038,Manuf_0008,1,1.0
156,Part_0039,Manuf_0007,1,0.3333333333333333
157,Part_0039,Manuf_0008,1,0.3333333333333333
158,Part_0039,Manuf_0009,1,0.3333333333333333
159,Part_0040,Manuf_0007,1,0.3333333333333333
