zip,name1,name2,name3,latitude,longitude
6750114,兵庫県,加古川市,平岡町八反田,34.72894059,134.85500323
6750111,兵庫県,加古川市,平岡町二俣,34.737119799999995,134.86542921
6750112,兵庫県,加古川市,平岡町山之上,34.73134737,134.87364257
6751233,兵庫県,加古川市,平荘町池尻,34.78940557,134.85490893
6751236,兵庫県,加古川市,平荘町一本松,34.81190905,134.85196702
6751226,兵庫県,加古川市,平荘町磐,34.82401083,134.89153029
6751224,兵庫県,加古川市,平荘町上原,34.81414203,134.87412389
6751222,兵庫県,加古川市,平荘町神木,34.80797455,134.86841556
6751235,兵庫県,加古川市,平荘町小畑,34.81244015,134.85831643
6751232,兵庫県,加古川市,平荘町里,34.79525579,134.85658483
6751223,兵庫県,加古川市,平荘町新中山,34.80679967,134.87058237
6751225,兵庫県,加古川市,平荘町中山,34.828928399999995,134.87401078
6751234,兵庫県,加古川市,平荘町西山,34.80323997,134.85676365
6751221,兵庫県,加古川市,平荘町山角,34.80273208,134.87343016
6751231,兵庫県,加古川市,平荘町養老,34.79865247,134.86842154
6750123,兵庫県,加古川市,別府町朝日町,34.73075426,134.848535
6750127,兵庫県,加古川市,別府町石町,34.72870666,134.84729208
6750131,兵庫県,加古川市,別府町新野辺,34.73117328,134.83767237
6750121,兵庫県,加古川市,別府町新野辺北町,34.73768154,134.84239948
6750128,兵庫県,加古川市,別府町中島町,34.72966846,134.84625418
6750133,兵庫県,加古川市,別府町西町,34.7262347,134.84200586
6750125,兵庫県,加古川市,別府町西脇,34.72179429,134.84955512
6750135,兵庫県,加古川市,別府町東町,34.72345219,134.84579629
6750122,兵庫県,加古川市,別府町別府,34.73226634,134.85362549
6750126,兵庫県,加古川市,別府町本町,34.72626271,134.8459084
6750124,兵庫県,加古川市,別府町緑町,34.72764368,134.84890113
6750136,兵庫県,加古川市,別府町港町,34.71886047,134.84721435
6750132,兵庫県,加古川市,別府町宮田町,34.7292844,134.8444755
6750134,兵庫県,加古川市,別府町元町,34.72494093,134.84327264
6751204,兵庫県,加古川市,八幡町上西条,34.78395808,134.90267569
6751203,兵庫県,加古川市,八幡町下村,34.78409509,134.91303475
6751201,兵庫県,加古川市,八幡町宗佐,34.79553894,134.92365873
6751205,兵庫県,加古川市,八幡町中西条,34.78786655,134.8931074
6751202,兵庫県,加古川市,八幡町野村,34.77833677,134.92606141
6751206,兵庫県,加古川市,八幡町船町,34.79442595,134.90807205
6750002,兵庫県,加古川市,山手,34.780390399999995,134.88937586
6750053,兵庫県,加古川市,米田町船頭,34.77678462,134.83075146
6750054,兵庫県,加古川市,米田町平津,34.78054537,134.81828372
6780200,兵庫県,赤穂市,以下に掲載がない場合,34.75495611,134.39028372
6780214,兵庫県,赤穂市,朝日町,34.73926621,134.40938412
6780250,兵庫県,赤穂市,磯浜町,34.75863695,134.3744539
6780248,兵庫県,赤穂市,板屋町,34.75661932,134.37861556
6781181,兵庫県,赤穂市,有年楢原,34.84479166,134.37594634
6781182,兵庫県,赤穂市,有年原,34.83642084,134.38914267
6781183,兵庫県,赤穂市,有年牟礼,34.83925297,134.40400021
6781184,兵庫県,赤穂市,有年横尾,34.82293444,134.39451859
6780252,兵庫県,赤穂市,大津,34.78047028,134.36446864
6780229,兵庫県,赤穂市,大橋町,34.7451714,134.39866921
6780205,兵庫県,赤穂市,大町,34.75744341,134.386146
6780221,兵庫県,赤穂市,尾崎,34.74419498,134.41321662
6780254,兵庫県,赤穂市,折方,34.75873442,134.35146533
6780225,兵庫県,赤穂市,海浜町,34.73786902,134.39978437
6780249,兵庫県,赤穂市,片浜町,34.7559323,134.37562391
6780235,兵庫県,赤穂市,上仮屋,34.74698188,134.38811307
6780236,兵庫県,赤穂市,上仮屋南,34.74960543,134.38700613
6780237,兵庫県,赤穂市,上仮屋北,34.75170707,134.38656814
6780239,兵庫県,赤穂市,加里屋,34.76216852,134.39640168
6780233,兵庫県,赤穂市,加里屋中洲,34.751602500000004,134.3948652
6780234,兵庫県,赤穂市,加里屋南,34.74985666,134.39032386
6780175,兵庫県,赤穂市,北野中,34.76360532,134.40819814
6780165,兵庫県,赤穂市,木津,34.78116693,134.40304163
6780253,兵庫県,赤穂市,木生谷,34.76925517,134.35584252
6780259,兵庫県,赤穂市,黒崎町,34.76185737,134.3714101
6780223,兵庫県,赤穂市,元禄橋町,34.73604857,134.40564884
6780171,兵庫県,赤穂市,高野,34.78396769,134.43032404
6780204,兵庫県,赤穂市,寿町,34.75807856,134.38984556
6780258,兵庫県,赤穂市,古浜町,34.76144976,134.37549372
6780172,兵庫県,赤穂市,坂越,34.76130751,134.45481141
6780226,兵庫県,赤穂市,さつき町,34.74044693,134.40128491
6780201,兵庫県,赤穂市,塩屋,34.77171456,134.38376982
6780212,兵庫県,赤穂市,清水町,34.744338799999994,134.41009381
6780244,兵庫県,赤穂市,城西町,34.75203382,134.38093773
6780216,兵庫県,赤穂市,正保橋町,34.7359295,134.40919819
6780255,兵庫県,赤穂市,新田,34.76271518,134.36771638
6780162,兵庫県,赤穂市,周世,34.80840906,134.40956965
6780241,兵庫県,赤穂市,惣門町,34.75567963,134.38481432
6780163,兵庫県,赤穂市,高雄,34.79509467,134.408389
6780256,兵庫県,赤穂市,鷆和,34.75047932,134.349464
6780227,兵庫県,赤穂市,中浜町,34.74187783,134.39934316
6780232,兵庫県,赤穂市,中広,34.74285238,134.38949604
6780161,兵庫県,赤穂市,中山,34.81196022,134.38159467
6780242,兵庫県,赤穂市,長池町,34.75461051,134.38370055
6780211,兵庫県,赤穂市,南宮町,34.74618366,134.41035761
6780251,兵庫県,赤穂市,西有年（湯の内）,34.78510955,134.34624067
6781186,兵庫県,赤穂市,西有年（その他）,34.81857266,134.33468286
6780207,兵庫県,赤穂市,西浜北町,34.75585712,134.36918437
6780208,兵庫県,赤穂市,西浜町,34.74706137,134.37310049
6780238,兵庫県,赤穂市,農神町,34.75346998,134.38674218
6780173,兵庫県,赤穂市,浜市,34.77199888,134.42071102
6781185,兵庫県,赤穂市,東有年,34.82532639,134.3680914
6780222,兵庫県,赤穂市,東浜町,34.7388641,134.40509568
6780257,兵庫県,赤穂市,福浦,34.74470586,134.33843105
6780247,兵庫県,赤穂市,平成町,34.75885203,134.37749666
6780231,兵庫県,赤穂市,細野町,34.75375696,134.40434605
6780217,兵庫県,赤穂市,本水尾町,34.7424739,134.40823019
6780228,兵庫県,赤穂市,松原町,34.74292734,134.39658641
6780166,兵庫県,赤穂市,真殿,34.80137133,134.38807456
6780174,兵庫県,赤穂市,砂子,34.7671642,134.41506655
6780215,兵庫県,赤穂市,御崎,34.73234281,134.40522904
6780245,兵庫県,赤穂市,三樋町,34.75301966,134.37648115
6780176,兵庫県,赤穂市,南野中,34.75709484,134.4116192
6780206,兵庫県,赤穂市,宮前町,34.75965118,134.3863148
6780164,兵庫県,赤穂市,目坂,34.7876695,134.40860399
6780224,兵庫県,赤穂市,元沖町,34.73641848,134.40366483
6780213,兵庫県,赤穂市,元塩町,34.74179013,134.41052589
6780203,兵庫県,赤穂市,元町,34.75822979,134.39244446
6780202,兵庫県,赤穂市,山手町,34.75830294,134.39521804
6780246,兵庫県,赤穂市,六百目町,34.75506068,134.38104573
6780243,兵庫県,赤穂市,若草町,34.75339671,134.38238759
6770000,兵庫県,西脇市,以下に掲載がない場合,34.99335456,134.96918857
6770061,兵庫県,西脇市,合山町,34.98820117,134.92863702
6770056,兵庫県,西脇市,板波町,34.96143943,134.96613
6770004,兵庫県,西脇市,市原町,35.01069945,134.94604246
6770044,兵庫県,西脇市,上野,34.99037818,134.97935602
6770038,兵庫県,西脇市,大垣内,35.00351556,134.9941672
6770001,兵庫県,西脇市,大木町,35.02533268,134.95891323
6770025,兵庫県,西脇市,大野,34.99726148,134.98065266
6770065,兵庫県,西脇市,岡崎町,34.96401381,134.92627887
6770068,兵庫県,西脇市,落方町,34.97647533,134.91788125
6770069,兵庫県,西脇市,上王子町,34.96945744,134.92650475
6770035,兵庫県,西脇市,上戸田,34.98868361,134.98804315
6770039,兵庫県,西脇市,上比延町,35.01385716,135.01729576
6790322,兵庫県,西脇市,黒田庄町石原,35.0545579,134.97809668
6790324,兵庫県,西脇市,黒田庄町大伏,35.03290502,134.97917705
6790313,兵庫県,西脇市,黒田庄町岡,35.02318781,135.00137113
6790311,兵庫県,西脇市,黒田庄町喜多,35.03303272,134.99797839
6790302,兵庫県,西脇市,黒田庄町黒田,35.05261203,135.01040273
6790301,兵庫県,西脇市,黒田庄町小苗,35.06462935,135.01860596
6790316,兵庫県,西脇市,黒田庄町大門,35.02292041,134.98827133
6790321,兵庫県,西脇市,黒田庄町田高,35.06238276,134.9977428
6790315,兵庫県,西脇市,黒田庄町津万井,35.01743664,134.98151131
6790323,兵庫県,西脇市,黒田庄町西澤,35.04338522,134.9849455
6790314,兵庫県,西脇市,黒田庄町福地,35.01359262,135.00002031
6790304,兵庫県,西脇市,黒田庄町船町,35.06560492,135.00490201
6790303,兵庫県,西脇市,黒田庄町前坂,35.04183667,134.99586743
6790312,兵庫県,西脇市,黒田庄町門柳,35.03808894,135.03719413
6770016,兵庫県,西脇市,高田井町,34.98831774,134.95946299
6770017,兵庫県,西脇市,小坂町,34.99735078,134.95839583
6770014,兵庫県,西脇市,郷瀬町,34.9996239,134.96609323
6770021,兵庫県,西脇市,蒲江,35.01309631,134.98691867
6770026,兵庫県,西脇市,坂本,35.00485388,134.9807436
6770033,兵庫県,西脇市,鹿野町,34.98351621,135.03609475
6770024,兵庫県,西脇市,嶋,34.99677606,134.99089469
6770043,兵庫県,西脇市,下戸田,34.98475466,134.98151282
6770031,兵庫県,西脇市,住吉町,35.03684474,135.07380569
6770041,兵庫県,西脇市,高嶋町,34.98035344,134.9951876
6770055,兵庫県,西脇市,高松町,34.96242175,134.98665476
6770051,兵庫県,西脇市,谷町,34.98526595,134.95146574
6770034,兵庫県,西脇市,塚口町,34.98535463,135.01722113
6770036,兵庫県,西脇市,津万,34.99180836,134.98926686
6770062,兵庫県,西脇市,出会町,34.99584747,134.94183238
6770022,兵庫県,西脇市,寺内,35.00491221,134.99028148
6770018,兵庫県,西脇市,富田町,35.00788806,134.9603063
6770011,兵庫県,西脇市,富吉上町,35.02186311,134.96875633
6770012,兵庫県,西脇市,富吉南町,35.01211589,134.96887046
6770032,兵庫県,西脇市,中畑町,35.01933506,135.04474157
6770023,兵庫県,西脇市,西嶋,35.00077754,134.98897981
6770003,兵庫県,西脇市,西田町,35.0084648,134.95531672
6770015,兵庫県,西脇市,西脇,34.98797908,134.97252366
6770005,兵庫県,西脇市,野中町,35.02811929,134.95035177
6770054,兵庫県,西脇市,野村町,34.97311766,134.97188907
6770057,兵庫県,西脇市,野村町茜が丘,34.97171027,134.95568278
6770006,兵庫県,西脇市,羽安町,35.03443756,134.94984577
6770037,兵庫県,西脇市,比延町,34.99521258,135.01145767
6770013,兵庫県,西脇市,日野町,35.00743831,134.9701985
6770063,兵庫県,西脇市,平野町,34.96607271,134.95274739
6770042,兵庫県,西脇市,堀町,34.97981253,134.98996517
6770002,兵庫県,西脇市,前島町,35.02231689,134.9621969
6770066,兵庫県,西脇市,水尾町,34.96558633,134.91001134
6770067,兵庫県,西脇市,明楽寺町,34.97547897,134.90264377
6770064,兵庫県,西脇市,八坂町,34.96564383,134.94012147
6770052,兵庫県,西脇市,和田町,34.98137748,134.96462958
6770053,兵庫県,西脇市,和布町,34.97795228,134.97481066
6650000,兵庫県,宝塚市,以下に掲載がない場合,34.79976705,135.36007245
6650014,兵庫県,宝塚市,青葉台,34.79607817,135.33317255
6650822,兵庫県,宝塚市,安倉中,34.80137013,135.37414601
6650825,兵庫県,宝塚市,安倉西,34.79725976,135.37182628
6650823,兵庫県,宝塚市,安倉南,34.79672073,135.37802669
6650821,兵庫県,宝塚市,安倉北,34.80707553,135.37163499
6650835,兵庫県,宝塚市,旭町,34.8079601,135.3558282
6650851,兵庫県,宝塚市,泉ガ丘,34.82172238,135.35993755
6650864,兵庫県,宝塚市,泉町,34.81023324,135.37017923
6650033,兵庫県,宝塚市,伊孑志,34.806028000000005,135.32964766
6650007,兵庫県,宝塚市,伊孑志（武庫山）,34.80489007,135.33162142
6650862,兵庫県,宝塚市,今里町,34.81444464,135.3703499
6650004,兵庫県,宝塚市,梅野町,34.80508524,135.34371835
6691211,兵庫県,宝塚市,大原野,34.91007026,135.30276493
6650057,兵庫県,宝塚市,大吹町,34.78378391,135.35965563
6650034,兵庫県,宝塚市,小林,34.79732665,135.31632396
6650017,兵庫県,宝塚市,小林西山,34.81000626,135.31763323
6650054,兵庫県,宝塚市,鹿塩,34.78134897,135.34257785
6650824,兵庫県,宝塚市,金井町,34.79311725,135.37823894
6691202,兵庫県,宝塚市,上佐曽利,34.94439404,135.31444458
6650047,兵庫県,宝塚市,亀井町,34.79407498,135.3635051
6650842,兵庫県,宝塚市,川面,34.83085896,135.33708218
6650848,兵庫県,宝塚市,川面（長尾山）,34.82581956,135.33597349
6650836,兵庫県,宝塚市,清荒神,34.815021200000004,135.35413727
6691241,兵庫県,宝塚市,切畑（長尾山１９－６４）,34.86397297,135.34762916
6660161,兵庫県,宝塚市,切畑（長尾山１９－１４）,34.84834978,135.37970336
6650808,兵庫県,宝塚市,切畑（長尾山「その他」）,34.83601431,135.38294829
6691241,兵庫県,宝塚市,切畑（その他）,34.86397297,135.34762916
6650812,兵庫県,宝塚市,口谷東,34.81575392,135.39983433
6650813,兵庫県,宝塚市,口谷西,34.814716,135.39750867
6650023,兵庫県,宝塚市,蔵人,34.78568638,135.33610328
