,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,2.27,0.0,0.0,2.0429980457069226,32.98,7.649732021450164,11335.590000000002,217683.7,329.79999999999995,496,464
1,Dist_0002,0.0,0.0,1.89,0.0,0.0,2.00220063071708,33.53,8.132207572363116,8439.29,148559.9,335.3,496,1376
2,Dist_0003,0.0,0.0,2.6,0.0,0.0,2.0429980457069226,37.69,9.921315436977094,10214.65,196157.7,376.9,496,2288
3,Dist_0004,0.0,0.0,2.2,0.0,0.0,2.00220063071708,33.129999999999995,8.247733021867282,7960.800000000001,140136.8,331.29999999999995,496,3200
4,Dist_0005,0.0,0.0,2.09,0.0,0.0,2.042998045706927,33.47,8.139410298049853,10502.92,201693.5,334.7,496,4112
5,Dist_0006,0.0,0.0,2.31,0.0,0.0,2.00220063071708,32.59,7.836836096282734,9429.960000000001,165999.0,325.90000000000003,496,5024
6,Dist_0007,0.0,0.0,1.88,0.0,0.0,2.0429980457069226,35.66,8.973499874630857,11127.609999999999,213689.8,356.59999999999997,496,5936
7,Dist_0008,0.0,0.0,2.19,0.0,0.0,2.00220063071708,43.01,10.243558951848717,7752.48,136469.7,430.09999999999997,496,6848
8,Dist_0009,0.0,0.0,2.05,0.0,0.0,2.0429980457069226,34.75,8.19332655275011,8441.930000000002,162115.1,347.5,496,7760
9,Dist_0010,0.0,0.0,2.54,0.0,0.0,2.0429980457069226,33.45,7.3645230667029615,8139.35,156304.5,334.5,496,8672
10,Dist_0011,0.0,0.0,1.93,0.0,0.0,2.0429980457069226,36.37000000000001,9.392587502919524,10428.470000000001,200263.8,363.7000000000001,496,9584
11,Dist_0012,0.0,0.0,2.28,0.0,0.0,2.00220063071708,44.02000000000001,10.683225168459195,7266.83,127920.6,440.2000000000001,496,10496
12,Dist_0013,0.0,0.0,2.31,0.0,0.0,2.00220063071708,35.39,7.208647584672176,7552.1,132942.3,353.9,496,11408
13,Dist_0014,0.0,0.0,2.23,0.0,0.0,2.0429980457069226,36.220000000000006,8.674087848298518,12085.91,232092.6,362.20000000000005,496,12320
14,Dist_0015,0.0,0.0,2.31,0.0,0.0,2.0429980457069226,33.86000000000001,8.528423066429104,11491.72,220682.0,338.6000000000001,496,13232
15,Dist_0016,0.0,0.0,1.8,0.0,0.0,2.00220063071708,54.71,12.56005175148574,7658.849999999999,134821.5,547.1,496,14144
16,Dist_0017,0.0,0.0,2.43,0.0,0.0,2.042998045706927,36.81999999999999,9.651062117715334,10949.400000000001,210267.5,368.19999999999993,496,15008
17,Dist_0018,0.0,0.0,2.35,0.0,0.0,2.042998045706927,34.99999999999999,8.601976517056995,8805.460000000001,169096.2,349.99999999999994,496,15968
18,Dist_0019,0.0,0.0,2.58,0.0,0.0,2.00220063071708,37.739999999999995,8.906834454507392,8295.25,146024.3,377.4,496,16880
19,Dist_0020,0.0,0.0,2.12,0.0,0.0,2.0429980457069226,41.91,8.88413754958803,7578.85,145540.9,419.09999999999997,496,17792
20,Dist_0021,0.0,0.0,2.07,0.0,0.0,2.00220063071708,41.599999999999994,9.733293378913428,8368.37,147311.4,415.99999999999994,496,18704
21,Dist_0022,0.0,0.0,2.04,0.0,0.0,2.0429980457069226,40.12,9.242759328252575,9527.8,182967.7,401.2,496,19616
22,Dist_0023,0.0,0.0,2.38,0.0,0.0,2.0429980457069226,41.08999999999998,9.722803093758507,9215.869999999999,176977.6,410.8999999999998,496,20528
23,Dist_0024,0.0,0.0,2.14,0.0,0.0,2.0429980457069226,39.06,9.6114410990236,11277.24,216563.2,390.6,496,21440
24,Dist_0025,0.0,0.0,1.79,0.0,0.0,2.042998045706927,35.980000000000004,9.012863030136428,10307.939999999999,197949.2,359.80000000000007,496,22352
25,Dist_0026,0.0,0.0,1.87,0.0,0.0,2.0429980457069226,43.169999999999995,10.016161939585443,10205.490000000002,195981.8,431.69999999999993,496,23264
26,Dist_0027,0.0,0.0,2.37,0.0,0.0,2.0429980457069226,36.93,9.124198594945202,9873.18,189600.2,369.3,496,24176
27,Dist_0028,0.0,0.0,1.97,0.0,0.0,2.00220063071708,32.330000000000005,7.573116927659312,8251.630000000001,145256.4,323.30000000000007,496,25088
28,Dist_0029,0.0,0.0,2.16,0.0,0.0,2.00220063071708,33.910000000000004,7.960207283733257,7737.25,136201.6,339.1,496,26000
29,Dist_0030,0.0,0.0,2.14,0.0,0.0,2.00220063071708,37.56999999999999,9.43571936844245,8430.58,148406.5,375.69999999999993,496,26912
30,Manuf_0001,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,32.98,7.649732021450164,10604.230000000001,203639.0,329.79999999999995,272,464
31,Manuf_0002,0.0,0.0,0.0,0.0,0.0,2.00220063071708,33.53,8.132207572363116,7925.9000000000015,139522.5,335.3,272,1376
32,Manuf_0003,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,37.69,9.921315436977094,9446.49,181406.3,376.9,272,2288
33,Manuf_0004,0.0,0.0,0.0,0.0,0.0,2.00220063071708,33.129999999999995,8.247733021867282,7247.860000000001,127586.7,331.29999999999995,272,3200
34,Manuf_0005,0.0,0.0,0.0,0.0,0.0,2.042998045706927,33.47,8.139410298049853,9680.52,185900.5,334.7,272,4112
35,Manuf_0006,0.0,0.0,0.0,0.0,0.0,2.00220063071708,32.59,7.836836096282734,8751.37,154053.5,325.90000000000003,272,5024
36,Manuf_0007,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,35.66,8.973499874630857,10352.189999999999,198798.9,356.59999999999997,272,5936
37,Manuf_0008,0.0,0.0,0.0,0.0,0.0,2.00220063071708,43.01,10.243558951848717,7111.48,125185.9,430.09999999999997,272,6848
38,Manuf_0009,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,34.75,8.19332655275011,7739.850000000001,148632.7,347.5,272,7760
39,Manuf_0010,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,33.45,7.3645230667029615,7464.610000000001,143347.1,334.5,272,8672
40,Manuf_0011,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,36.37000000000001,9.392587502919524,9598.76,184330.4,363.7000000000001,272,9584
41,Manuf_0012,0.0,0.0,0.0,0.0,0.0,2.00220063071708,44.02000000000001,10.683225168459195,6770.47,119183.0,440.2000000000001,272,10496
42,Manuf_0013,0.0,0.0,0.0,0.0,0.0,2.00220063071708,35.39,7.208647584672176,7023.6900000000005,123640.5,353.9,272,11408
43,Manuf_0014,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,36.220000000000006,8.674087848298518,11180.46,214704.7,362.20000000000005,272,12320
44,Manuf_0015,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,33.86000000000001,8.528423066429104,10511.34,201855.2,338.6000000000001,272,13232
45,Manuf_0016,0.0,0.0,0.0,0.0,0.0,2.00220063071708,54.71,12.56005175148574,7060.139999999999,124282.2,547.1,272,14144
46,Manuf_0017,0.0,0.0,0.0,0.0,0.0,2.042998045706927,36.81999999999999,9.651062117715334,10219.28,196246.6,368.19999999999993,272,15008
47,Manuf_0018,0.0,0.0,0.0,0.0,0.0,2.042998045706927,34.99999999999999,8.601976517056995,7971.56,153082.4,349.99999999999994,272,15968
48,Manuf_0019,0.0,0.0,0.0,0.0,0.0,2.00220063071708,37.739999999999995,8.906834454507392,7562.59,133127.0,377.4,272,16880
49,Manuf_0020,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,41.91,8.88413754958803,7027.54,134953.8,419.09999999999997,272,17792
50,Manuf_0021,0.0,0.0,0.0,0.0,0.0,2.00220063071708,41.599999999999994,9.733293378913428,7698.120000000001,135512.8,415.99999999999994,272,18704
51,Manuf_0022,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,40.12,9.242759328252575,8723.56,167523.4,401.2,272,19616
52,Manuf_0023,0.0,0.0,0.0,0.0,0.0,2.0429980457069226,41.08999999999998,9.722803093758507,8372.41,160780.1,410.8999999999998,272,20528
