,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,2.0,0.0,0.0,2.17009037758456,11.110000000000001,22.861891872721294,17.083,434.0,111.10000000000001,832,16480
1,Dist_0002,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,17.2292,437.7,0.0,832,16544
2,Dist_0003,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,17.1851,436.6,0.0,832,16592
3,Dist_0004,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,17.257299999999997,438.4,0.0,832,16656
4,Dist_0005,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,17.268299999999996,438.7,0.0,832,16720
5,Dist_0006,0.0,0.0,2.0,0.0,0.0,2.17009037758456,90.36999999999999,93.10074167266339,18.720699999999997,475.6,903.6999999999999,832,16864
6,Dist_0007,0.0,0.0,2.0,0.0,0.0,2.17009037758456,70.97999999999999,111.49735467714021,18.6819,474.6,709.8,832,17104
7,Dist_0008,0.0,0.0,2.0,0.0,0.0,2.17009037758456,50.72,78.01,18.703,475.2,507.2,832,17216
8,Dist_0009,0.0,0.0,2.0,0.0,0.0,2.17009037758456,126.37,249.45,18.717,475.5,1263.7,832,17280
9,Dist_0010,0.0,0.0,2.0,0.0,0.0,2.17009037758456,269.82,286.6052701888087,18.634199999999996,473.4,2698.2,832,17472
10,Dist_0011,0.0,0.0,2.0,0.0,0.0,2.17009037758456,1014.98,479.9101099164301,9.7337,247.3,10149.8,832,17856
11,Dist_0012,0.0,0.0,2.0,0.0,0.0,2.17009037758456,574.34,180.97630369747304,9.8202,249.5,5743.400000000001,832,18096
12,Dist_0013,0.0,0.0,2.0,0.0,0.0,2.17009037758456,712.46,344.32841314651915,9.7814,248.5,7124.6,832,18368
13,Dist_0014,0.0,0.0,2.0,0.0,0.0,2.17009037758456,297.29,197.17,9.802499999999998,249.0,2972.9,832,18496
14,Dist_0015,0.0,0.0,2.0,0.0,0.0,2.17009037758456,363.83,308.34,9.8165,249.4,3638.2999999999997,832,18560
15,Dist_0016,0.0,0.0,2.0,0.0,0.0,2.1700903775845632,456.11,367.3062133969421,14.098600000000001,358.2,4561.1,832,18752
16,Dist_0017,0.0,0.0,2.0,0.0,0.0,2.17009037758456,117.2,265.74,14.167399999999999,359.9,1172.0,832,19008
17,Dist_0018,0.0,0.0,2.0,0.0,0.0,2.17009037758456,243.10999999999999,436.57328548595365,14.1463,359.4,2431.1,832,19136
18,Dist_0019,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,14.1814,360.3,0.0,832,19264
19,Dist_0020,0.0,0.0,2.0,0.0,0.0,2.17009037758456,236.18,308.546270274006,14.1851,360.4,2361.8,832,19408
20,Dist_0021,0.0,0.0,2.0,0.0,0.0,2.1700903775845632,133.70999999999998,192.63943936795496,9.5231,241.9,1337.1,832,19696
21,Dist_0022,0.0,0.0,2.0,0.0,0.0,2.17009037758456,26.86,49.24,9.591899999999997,243.7,268.6,832,19888
22,Dist_0023,0.0,0.0,2.0,0.0,0.0,2.17009037758456,22.78,35.28417350597857,9.570799999999998,243.2,227.8,832,20016
23,Dist_0024,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,9.605899999999998,244.0,0.0,832,20144
24,Dist_0025,0.0,0.0,2.0,0.0,0.0,2.17009037758456,16.94,65.09413491244814,9.609599999999999,244.1,169.4,832,20304
25,Dist_0026,0.0,0.0,2.0,0.0,0.0,2.17009037758456,189.12,167.85175870392302,13.094400000000002,332.7,1891.2,848,144
26,Dist_0027,0.0,0.0,2.0,0.0,0.0,2.17009037758456,11.78,28.33,13.1632,334.4,117.8,848,336
27,Dist_0028,0.0,0.0,2.0,0.0,0.0,2.17009037758456,62.510000000000005,69.69554433390991,13.142100000000001,333.9,625.1,848,464
28,Dist_0029,0.0,0.0,2.0,0.0,0.0,2.17009037758456,51.31,74.7,13.177200000000001,334.8,513.1,848,592
29,Dist_0030,0.0,0.0,2.0,0.0,0.0,2.17009037758456,55.120000000000005,69.98686233858466,13.180900000000001,334.9,551.2,848,736
30,Dist_0031,0.0,0.0,2.0,0.0,0.0,2.17009037758456,29.32,71.47,9.783299999999999,248.6,293.2,848,1040
31,Dist_0032,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,9.8774,250.9,0.0,848,1232
32,Dist_0033,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,9.8487,250.2,0.0,848,1360
33,Dist_0034,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,9.896599999999998,251.4,0.0,848,1488
34,Dist_0035,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,9.901699999999998,251.6,0.0,848,1632
35,Dist_0036,0.0,0.0,2.0,0.0,0.0,2.17009037758456,13.94,47.15,12.3655,314.2,139.4,848,1808
36,Dist_0037,0.0,0.0,2.0,0.0,0.0,2.17009037758456,5.91,12.85,12.5117,317.9,59.1,848,1872
37,Dist_0038,0.0,0.0,2.0,0.0,0.0,2.17009037758456,25.35,68.06,12.467600000000001,316.7,253.5,848,1936
38,Dist_0039,0.0,0.0,2.0,0.0,0.0,2.17009037758456,19.26,43.02,12.539800000000001,318.6,192.60000000000002,848,2000
39,Dist_0040,0.0,0.0,2.0,0.0,0.0,2.17009037758456,11.78,33.52,12.5508,318.9,117.8,848,2064
40,Dist_0041,0.0,0.0,2.0,0.0,0.0,2.17009037758456,0.0,0.0,18.779400000000003,477.1,0.0,848,2128
