,child,parent,units,allocation
0,Dist_0001,Retail_0001,1,0.05263157894736842
1,Dist_0001,Retail_0002,1,0.05263157894736842
2,Dist_0001,Retail_0003,1,0.05263157894736842
3,Dist_0001,Retail_0004,1,0.05263157894736842
4,Dist_0001,Retail_0005,1,0.05263157894736842
5,Dist_0001,Retail_0006,1,0.05263157894736842
6,Dist_0001,Retail_0007,1,0.05263157894736842
7,Dist_0001,Retail_0008,1,0.05263157894736842
8,Dist_0001,Retail_0009,1,0.05263157894736842
9,Dist_0001,Retail_0010,1,0.05263157894736842
10,Dist_0001,Retail_0011,1,0.05263157894736842
11,Dist_0001,Retail_0012,1,0.05263157894736842
12,Dist_0001,Retail_0013,1,0.05263157894736842
13,Dist_0001,Retail_0014,1,0.05263157894736842
14,Dist_0001,Retail_0015,1,0.05263157894736842
15,Dist_0001,Retail_0016,1,0.05263157894736842
16,Dist_0001,Retail_0017,1,0.05263157894736842
17,Dist_0001,Retail_0018,1,0.05263157894736842
18,Dist_0001,Retail_0019,1,0.05263157894736842
19,Dist_0002,Retail_0020,1,0.05263157894736842
20,Dist_0002,Retail_0021,1,0.05263157894736842
21,Dist_0002,Retail_0022,1,0.05263157894736842
22,Dist_0002,Retail_0023,1,0.05263157894736842
23,Dist_0002,Retail_0024,1,0.05263157894736842
24,Dist_0002,Retail_0025,1,0.05263157894736842
25,Dist_0002,Retail_0026,1,0.05263157894736842
26,Dist_0002,Retail_0027,1,0.05263157894736842
27,Dist_0002,Retail_0028,1,0.05263157894736842
28,Dist_0002,Retail_0029,1,0.05263157894736842
29,Dist_0002,Retail_0030,1,0.05263157894736842
30,Dist_0002,Retail_0031,1,0.05263157894736842
31,Dist_0002,Retail_0032,1,0.05263157894736842
32,Dist_0002,Retail_0033,1,0.05263157894736842
33,Dist_0002,Retail_0034,1,0.05263157894736842
34,Dist_0002,Retail_0035,1,0.05263157894736842
35,Dist_0002,Retail_0036,1,0.05263157894736842
36,Dist_0002,Retail_0037,1,0.05263157894736842
37,Dist_0002,Retail_0038,1,0.05263157894736842
38,Dist_0003,Retail_0039,1,0.05263157894736842
