,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,94.57,97.81508881558099,346.42999999999995,3673.7,945.6999999999999,1120,64
1,Dist_0002,0.0,0.0,16.0,0.0,0.0,1.7506860712521692,104.11000000000001,107.12228386288261,352.77,3740.9,1041.1000000000001,1120,304
2,Dist_0003,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,104.53000000000002,92.04243749488602,333.92,3541.0,1045.3000000000002,1120,496
3,Dist_0004,0.0,0.0,11.0,0.0,0.0,1.7506860712521692,108.04999999999998,126.18486834799171,343.8,3645.8,1080.4999999999998,1120,688
4,Dist_0005,0.0,0.0,17.0,0.0,0.0,1.7506860712521692,98.18,84.9335852298724,355.19,3766.6,981.8000000000001,1120,880
5,Dist_0006,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,108.5,121.4549805483497,332.68,3527.9,1085.0,1120,1072
6,Dist_0007,0.0,0.0,19.0,0.0,0.0,1.7506860712521692,98.19000000000001,123.34776041744738,347.5199999999999,3685.3,981.9000000000001,1120,1264
7,Dist_0008,0.0,0.0,12.0,0.0,0.0,1.7506860712521692,59.260000000000005,52.96947989172633,348.8,3698.8,592.6,1120,1456
8,Dist_0009,0.0,0.0,13.0,0.0,0.0,1.7506860712521692,64.19000000000001,41.95333836537922,346.05,3669.7,641.9000000000001,1120,1648
9,Dist_0010,0.0,0.0,16.0,0.0,0.0,1.7506860712521692,90.55,105.18311366374357,325.92,3456.2,905.5,1120,1840
10,Dist_0011,0.0,0.0,20.0,0.0,0.0,1.7506860712521692,103.53,118.15344345384099,337.04999999999995,3574.2,1035.3,1120,2032
11,Dist_0012,0.0,0.0,13.0,0.0,0.0,1.7506860712521692,104.12,107.59974024132215,336.95000000000005,3573.2,1041.2,1120,2224
12,Dist_0013,0.0,0.0,10.0,0.0,0.0,1.7506860712521692,36.17,80.14698060438708,347.2099999999999,3682.0,361.70000000000005,1344,64
13,Dist_0014,0.0,0.0,5.0,0.0,0.0,1.7506860712521692,26.13,47.15,347.2099999999999,3682.0,261.3,1344,96
14,Dist_0015,0.0,0.0,6.0,0.0,0.0,1.7506860712521692,10.92,11.59,347.22999999999996,3682.2,109.2,1344,128
15,Dist_0016,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,21.35,28.05,347.28999999999996,3682.8,213.5,1344,160
16,Dist_0017,0.0,0.0,7.0,0.0,0.0,1.7506860712521692,29.259999999999998,46.41105256294023,353.54999999999995,3749.2,292.59999999999997,1344,304
17,Dist_0018,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,27.69,70.15,353.2,3745.5,276.90000000000003,1344,336
18,Dist_0019,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,26.73,62.77,353.59,3749.6,267.3,1344,368
19,Dist_0020,0.0,0.0,10.0,0.0,0.0,1.7506860712521692,20.43,21.45,353.41999999999996,3747.8,204.3,1344,400
20,Dist_0021,0.0,0.0,9.0,0.0,0.0,1.7506860712521692,27.380000000000003,43.985571497935545,335.03000000000003,3552.8,273.8,1344,496
21,Dist_0022,0.0,0.0,3.0,0.0,0.0,1.7506860712521692,27.17,39.33,334.62,3548.5,271.70000000000005,1344,528
22,Dist_0023,0.0,0.0,7.0,0.0,0.0,1.7506860712521692,26.25,40.47,335.04,3552.9,262.5,1344,560
23,Dist_0024,0.0,0.0,5.0,0.0,0.0,1.7506860712521692,23.73,57.9,334.87,3551.1,237.3,1344,592
24,Dist_0025,0.0,0.0,7.0,0.0,0.0,1.7506860712521692,30.099999999999998,50.54816811715336,344.75,3655.9,301.0,1344,688
25,Dist_0026,0.0,0.0,4.0,0.0,0.0,1.7506860712521692,27.61,67.41,344.46000000000004,3652.8,276.1,1344,720
26,Dist_0027,0.0,0.0,8.0,0.0,0.0,1.7506860712521692,26.65,52.1,344.94,3657.9,266.5,1344,752
27,Dist_0028,0.0,0.0,5.0,0.0,0.0,1.7506860712521692,23.69,78.16,344.35,3651.6,236.9,1344,784
28,Dist_0029,0.0,0.0,11.0,0.0,0.0,1.7506860712521692,27.060000000000002,24.6483772285317,355.81,3773.2,270.6,1344,880
29,Dist_0030,0.0,0.0,6.0,0.0,0.0,1.7506860712521692,26.09,31.53,355.65,3771.5,260.9,1344,912
