,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,2504.0,6226.738006613094,2.97,25.8,25040.0,176,48
1,Manuf_0002,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,3057.0,6772.166381077772,2.72,23.7,30570.0,176,80
2,Manuf_0003,0.0,0.0,14.0,0.0,0.0,1.644853626951471,1368.0,4665.340418501098,2.7,23.5,13680.0,176,112
3,Manuf_0004,0.0,0.0,12.0,0.0,0.0,1.6448536269514733,3057.0,6772.166381077772,3.23,28.1,30570.0,176,144
4,Manuf_0005,0.0,0.0,20.0,0.0,0.0,1.6448536269514733,3057.0,6772.166381077772,2.54,22.1,30570.0,176,176
5,Manuf_0006,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,3057.0,6772.166381077772,1.99,17.3,30570.0,176,208
6,Manuf_0007,0.0,0.0,17.0,0.0,0.0,1.6448536269514733,3332.0,6935.89771222154,2.67,23.2,33320.0,176,240
7,Manuf_0008,0.0,0.0,9.0,0.0,0.0,1.6448536269514733,3332.0,6935.89771222154,2.32,20.2,33320.0,176,272
8,Manuf_0009,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,2845.0,6631.187890679919,2.37,20.6,28450.0,176,304
9,Manuf_0010,0.0,0.0,12.0,0.0,0.0,1.6448536269514733,2845.0,6631.187890679919,2.76,24.0,28450.0,176,336
10,Manuf_0011,0.0,0.0,19.0,0.0,0.0,1.6448536269514733,3332.0,6935.89771222154,2.49,21.7,33320.0,176,368
11,Manuf_0012,0.0,0.0,13.0,0.0,0.0,1.6448536269514733,3732.0,7384.982943406166,1.99,17.3,37320.0,176,400
12,Manuf_0013,0.0,0.0,12.0,0.0,0.0,1.6448536269514733,3332.0,6935.89771222154,2.14,18.6,33320.0,176,432
13,Manuf_0014,0.0,0.0,9.0,0.0,0.0,1.6448536269514733,3332.0,6935.89771222154,2.38,20.7,33320.0,176,464
14,Manuf_0015,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,2.5,21.7,31480.0,176,496
15,Manuf_0016,0.0,0.0,12.0,0.0,0.0,1.644853626951471,1588.0,4898.736466661582,2.34,20.3,15880.0,176,528
16,Manuf_0017,0.0,0.0,9.0,0.0,0.0,1.644853626951471,1588.0,4898.736466661582,2.06,17.9,15880.0,176,560
17,Manuf_0018,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,2141.0,5575.624651982951,2.58,22.4,21410.0,176,592
18,Manuf_0019,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,2237.0,6072.105048449014,2.32,20.2,22370.0,176,624
19,Manuf_0020,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2128.0,6031.139741359008,2.44,21.2,21280.0,176,656
20,Manuf_0021,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,2.08,18.1,26810.0,176,688
21,Manuf_0022,0.0,0.0,8.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,2.97,25.8,27900.0,176,720
22,Manuf_0023,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,2.03,17.7,26810.0,176,752
23,Manuf_0024,0.0,0.0,19.0,0.0,0.0,1.6448536269514722,2661.0,6580.804553016295,2.67,23.2,26610.0,176,784
24,Manuf_0025,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,2250.0,5619.911333766753,1.67,14.5,22500.0,176,816
25,Manuf_0026,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,2141.0,5575.624651982951,1.93,16.8,21410.0,176,848
26,Manuf_0027,0.0,0.0,19.0,0.0,0.0,1.6448536269514722,2237.0,6072.105048449014,2.48,21.6,22370.0,176,880
27,Manuf_0028,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,2.67,23.2,26810.0,176,912
28,Manuf_0029,0.0,0.0,10.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,2.03,17.7,27900.0,176,944
29,Manuf_0030,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,2.76,24.0,26810.0,176,976
30,Manuf_0031,0.0,0.0,10.0,0.0,0.0,1.6448536269514733,3548.0,7339.775800247579,1.7,14.8,35480.0,176,1008
31,Manuf_0032,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,1033.0,4324.862459084681,2.0,17.4,10330.0,176,1040
32,Manuf_0033,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,2060.0,5934.2638240054675,2.92,25.4,20600.0,176,1072
33,Manuf_0034,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,2060.0,5934.2638240054675,2.76,24.0,20600.0,176,1104
34,Manuf_0035,0.0,0.0,14.0,0.0,0.0,1.644853626951471,1076.0,4030.42198442049,1.75,15.2,10760.0,176,1136
35,Manuf_0036,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,2.63,22.9,27900.0,176,1168
36,Manuf_0037,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,3.28,28.5,26810.0,176,1200
37,Manuf_0038,0.0,0.0,8.0,0.0,0.0,1.6448536269514722,480.0,3408.0,2.24,19.5,4800.0,176,1232
38,Manuf_0039,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,967.0,3968.436497274462,2.11,18.3,9670.0,176,1264
39,Manuf_0040,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,967.0,3968.436497274462,1.99,17.3,9670.0,176,1296
40,Manuf_0041,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,3.23,28.1,27900.0,176,1328
41,Manuf_0042,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,2.28,19.8,27900.0,176,1360
42,Manuf_0043,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,1.98,17.2,26810.0,176,1392
43,Manuf_0044,0.0,0.0,13.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,2.55,22.2,31480.0,176,1424
44,Manuf_0045,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,2.06,17.9,27900.0,176,1456
45,Manuf_0046,0.0,0.0,18.0,0.0,0.0,1.6448536269514733,3257.0,6923.642533919556,2.12,18.4,32570.0,176,1488
46,Manuf_0047,0.0,0.0,11.0,0.0,0.0,1.6448536269514733,3257.0,6923.642533919556,2.6,22.6,32570.0,176,1520
47,Manuf_0048,0.0,0.0,20.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,2.3,20.0,31480.0,176,1552
48,Manuf_0049,0.0,0.0,19.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,1.51,13.1,27900.0,176,1584
49,Manuf_0050,0.0,0.0,11.0,0.0,0.0,1.6448536269514733,2790.0,6630.266284954172,3.28,28.5,27900.0,176,1616
50,Manuf_0051,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,1.87,16.3,26810.0,176,1648
51,Manuf_0052,0.0,0.0,20.0,0.0,0.0,1.6448536269514733,3257.0,6923.642533919556,2.29,19.9,32570.0,176,1680
52,Manuf_0053,0.0,0.0,14.0,0.0,0.0,1.6448536269514733,3257.0,6923.642533919556,2.75,23.9,32570.0,176,1712
53,Manuf_0054,0.0,0.0,18.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,1.98,17.2,31480.0,176,1744
54,Manuf_0055,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2681.0,6592.770121109942,1.83,15.9,26810.0,176,1776
55,Manuf_0056,0.0,0.0,19.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,2.54,22.1,31480.0,176,1808
56,Manuf_0057,0.0,0.0,15.0,0.0,0.0,1.6448536269514733,3257.0,6923.642533919556,2.08,18.1,32570.0,176,1840
57,Manuf_0058,0.0,0.0,12.0,0.0,0.0,1.6448536269514733,3148.0,6887.743665228839,2.25,19.6,31480.0,176,1872
58,Manuf_0059,0.0,0.0,15.0,0.0,0.0,1.6448536269514722,2668.0,5985.528280603142,2.66,23.1,26680.0,176,1904
59,Manuf_0060,0.0,0.0,13.0,0.0,0.0,1.644853626951471,1648.0,4975.9604680704615,2.28,19.8,16480.0,176,1936
60,Manuf_0061,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.48,21.6,22010.0,176,1968
61,Manuf_0062,0.0,0.0,13.0,0.0,0.0,1.644853626951471,1661.0,4412.836532186526,2.48,21.6,16610.0,176,2000
62,Manuf_0063,0.0,0.0,20.0,0.0,0.0,1.644853626951471,1648.0,4975.9604680704615,2.38,20.7,16480.0,176,2032
63,Manuf_0064,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.94,25.6,22010.0,176,2064
64,Manuf_0065,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,1161.0,4541.603059152132,2.03,17.7,11610.0,176,2096
65,Manuf_0066,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.14,18.6,22010.0,176,2128
66,Manuf_0067,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.69,23.4,22010.0,176,2160
67,Manuf_0068,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,2668.0,5985.528280603142,1.55,13.5,26680.0,176,2192
68,Manuf_0069,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,2310.0,5687.351493393036,1.68,14.6,23100.0,176,2224
69,Manuf_0070,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.07,18.0,22010.0,176,2256
70,Manuf_0071,0.0,0.0,14.0,0.0,0.0,1.644853626951471,1661.0,4412.836532186526,2.8,24.3,16610.0,176,2288
71,Manuf_0072,0.0,0.0,11.0,0.0,0.0,1.6448536269514722,1174.0,3916.516567933806,1.91,16.6,11740.0,176,2320
72,Manuf_0073,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2668.0,5985.528280603142,3.14,27.3,26680.0,176,2352
73,Manuf_0074,0.0,0.0,14.0,0.0,0.0,1.6448536269514722,2310.0,5687.351493393036,2.23,19.4,23100.0,176,2384
74,Manuf_0075,0.0,0.0,19.0,0.0,0.0,1.6448536269514722,2310.0,5687.351493393036,1.8,15.7,23100.0,176,2416
75,Manuf_0076,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,2201.0,5643.594056078095,2.25,19.6,22010.0,176,2448
76,Manuf_0077,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,2668.0,5985.528280603142,2.15,18.7,26680.0,176,2480
77,Manuf_0078,0.0,0.0,7.0,0.0,0.0,1.6448536269514722,2047.0,5251.420575520495,2.29,19.9,20470.0,176,2512
78,Manuf_0079,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,1027.0,4063.379362414984,2.4,20.9,10270.0,176,2544
79,Manuf_0080,0.0,0.0,17.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,1.76,15.3,15800.0,176,2576
80,Manuf_0081,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,1027.0,4063.379362414984,1.93,16.8,10270.0,176,2608
81,Manuf_0082,0.0,0.0,17.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,1.99,17.3,15800.0,176,2640
82,Manuf_0083,0.0,0.0,17.0,0.0,0.0,1.6448536269514722,1007.0,4043.9365150926888,1.9,16.5,10070.0,176,2672
83,Manuf_0084,0.0,0.0,11.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,1.92,16.7,15800.0,176,2704
84,Manuf_0085,0.0,0.0,19.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,2.63,22.9,15800.0,176,2736
85,Manuf_0086,0.0,0.0,17.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,1.7,14.8,15800.0,176,2768
86,Manuf_0087,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,1027.0,4063.379362414984,2.73,23.7,10270.0,176,2800
87,Manuf_0088,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,1027.0,4063.379362414984,1.74,15.1,10270.0,176,2832
88,Manuf_0089,0.0,0.0,14.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,2.17,18.9,15800.0,176,2864
89,Manuf_0090,0.0,0.0,10.0,0.0,0.0,1.6448536269514722,2047.0,5251.420575520495,3.14,27.3,20470.0,176,2896
90,Manuf_0091,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,540.0,3518.1,2.84,24.7,5400.0,176,2928
91,Manuf_0092,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,540.0,3518.1,2.17,18.9,5400.0,176,2960
92,Manuf_0093,0.0,0.0,16.0,0.0,0.0,1.6448536269514722,1093.0,4412.142212123267,2.03,17.7,10930.0,176,2992
93,Manuf_0094,0.0,0.0,9.0,0.0,0.0,1.6448536269514722,2047.0,5251.420575520495,2.15,18.7,20470.0,176,3024
94,Manuf_0095,0.0,0.0,13.0,0.0,0.0,1.644853626951471,1580.0,4858.088423742409,2.36,20.5,15800.0,176,3056
95,Manuf_0096,0.0,0.0,13.0,0.0,0.0,1.6448536269514722,2047.0,5251.420575520495,2.58,22.4,20470.0,176,3088
96,Manuf_0097,0.0,0.0,12.0,0.0,0.0,1.6448536269514722,1040.0,3350.2232049372474,1.76,15.3,10400.0,176,3120
97,Manuf_0098,0.0,0.0,18.0,0.0,0.0,1.6448536269514722,1040.0,3350.2232049372474,2.48,21.6,10400.0,176,3152
98,Manuf_0099,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,267.0,1379.06,21.7,188.7,2670.0,432,48
99,Manuf_0100,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,75.0,412.13,23.939999999999998,208.2,750.0,432,368
100,Manuf_0101,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,480.0,3408.0,142.15000000000003,1236.1,4800.0,432,720
101,Manuf_0102,0.0,0.0,6.0,0.0,0.0,1.6448536269514722,621.0,2872.13,170.18000000000004,1479.9,6210.0,432,1040
102,Manuf_0103,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,540.0,3518.1,198.49,1726.1,5400.0,432,1360
103,Manuf_0104,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,109.0,704.14,83.50000000000003,726.1,1090.0,432,1680
104,Manuf_0105,0.0,0.0,5.0,0.0,0.0,1.6448536269514722,400.0,2536.0,8.48,73.7,4000.0,432,2000
105,Manuf_0106,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,553.0,2662.7,183.20000000000002,1593.1,5530.0,432,2320
106,Manuf_0107,0.0,0.0,4.0,0.0,0.0,1.6448536269514722,487.0,2033.23,205.39999999999998,1786.2,4870.0,432,2640
107,Manuf_0108,0.0,0.0,3.0,0.0,0.0,1.6448536269514722,467.0,1994.09,75.66,657.9,4670.0,432,2960
