,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Manuf_0001,0.0,0.0,19.75,0.0,0.0,1.644853626951471,2.2,1.3416407864998738,145980.0,1269437.6,22.0,272,496
1,Manuf_0002,0.0,0.0,18.0,0.0,0.0,1.644853626951471,2.5,1.8729655629509048,147879.0,1285951.2,25.0,272,560
2,Manuf_0003,0.0,0.0,24.0,0.0,0.0,1.644853626951471,2.0,2.062643934371611,126800.0,1102648.9,20.0,272,624
3,Manuf_0004,0.0,0.0,20.25,0.0,0.0,1.644853626951471,2.7,2.0435508312738393,144965.0,1260611.2,27.0,272,688
4,Manuf_0005,0.0,0.0,19.75,0.0,0.0,1.644853626951471,1.7999999999999998,1.2193440859740945,141699.0,1232210.1,18.0,272,752
5,Manuf_0006,0.0,0.0,19.75,0.0,0.0,1.644853626951471,1.7999999999999998,1.2372954376380767,143113.0,1244506.3,18.0,272,816
6,Part_0001,0.0,0.0,6.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,722.0,6278.5,130.0,48,240
7,Part_0002,0.0,0.0,8.0,0.0,0.0,1.644853626951471,4.7,2.303909720453473,5436.0,47271.3,47.0,48,304
8,Part_0003,0.0,0.0,9.0,0.0,0.0,1.644853626951471,4.7,2.9035495518416763,4741.0,41227.6,47.0,48,368
9,Part_0004,0.0,0.0,7.0,0.0,0.0,1.644853626951471,3.5999999999999996,1.737152843016411,4268.0,37114.4,36.0,48,432
10,Part_0005,0.0,0.0,16.0,0.0,0.0,1.644853626951471,6.0,2.7461427493850348,8181.0,71141.7,60.0,48,496
11,Part_0006,0.0,0.0,7.0,0.0,0.0,1.644853626951471,7.0,3.0356218473321075,7911.0,68793.8,70.0,48,560
12,Part_0007,0.0,0.0,8.0,0.0,0.0,1.644853626951471,11.0,3.5357884552105205,20130.0,175049.9,110.0,48,624
13,Part_0008,0.0,0.0,22.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,10018.0,87116.2,130.0,48,688
14,Part_0009,0.0,0.0,3.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,9622.0,83672.6,130.0,48,752
15,Part_0010,0.0,0.0,7.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,11764.0,102299.4,130.0,48,816
16,Part_0011,0.0,0.0,8.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,9753.0,84811.8,130.0,48,880
17,Part_0012,0.0,0.0,1.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,9679.0,84168.3,130.0,48,944
18,Part_0013,0.0,0.0,4.0,0.0,0.0,1.644853626951471,13.0,4.093445981077557,40663.0,353604.2,130.0,48,1008
19,Retail_0001,0.0,5.0,4.0,0.0,0.0,1.6448536269514722,1.0,1.2,146557.0,1274455.2,10.0,480,32
