zip,name1,name2,name3,latitude,longitude
9990153,山形県,東置賜郡川西町,朴沢,37.98468542,139.98972788
9990142,山形県,東置賜郡川西町,堀金,37.98672811,140.0852805
9990214,山形県,東置賜郡川西町,吉田,38.00530566,140.09929401
9991300,山形県,西置賜郡小国町,以下に掲載がない場合,38.06162661,139.74336379
9991356,山形県,西置賜郡小国町,あけぼの,38.05628605,139.75860757
9991323,山形県,西置賜郡小国町,朝篠,38.05890034,139.78188519
9991507,山形県,西置賜郡小国町,足野水,38.03883374,139.71619739
9991504,山形県,西置賜郡小国町,足水中里,38.0118102,139.71913359
9991402,山形県,西置賜郡小国町,網代瀬,38.11435506,139.74204681
9991434,山形県,西置賜郡小国町,荒沢,38.16773189999999,139.74364636
9991213,山形県,西置賜郡小国町,新股,37.99011604,139.78705242
9991322,山形県,西置賜郡小国町,伊佐領,38.05723856,139.81990993
9991451,山形県,西置賜郡小国町,石滝,38.16357308,139.82034237
9991521,山形県,西置賜郡小国町,泉岡,37.97228068,139.66640881
9991506,山形県,西置賜郡小国町,市野沢,38.01788121,139.71258872
9991203,山形県,西置賜郡小国町,市野々,38.01404742,139.82167228
9991413,山形県,西置賜郡小国町,今市,38.1552583,139.71154513
9991435,山形県,西置賜郡小国町,入折戸,38.19252696,139.72272349
9991352,山形県,西置賜郡小国町,岩井沢,38.06641309,139.77311251
9991421,山形県,西置賜郡小国町,越中里,38.14291123,139.75431452
9991212,山形県,西置賜郡小国町,大石沢,37.94917112,139.82375143
9991336,山形県,西置賜郡小国町,大滝,38.01477114,139.77505213
9991342,山形県,西置賜郡小国町,大宮,38.08328416,139.74665731
9991363,山形県,西置賜郡小国町,小国小坂町,38.05568107,139.73390398
9991351,山形県,西置賜郡小国町,小国町,38.06655569,139.75940302
9991312,山形県,西置賜郡小国町,小渡,38.08131763,139.72530634
9991441,山形県,西置賜郡小国町,驚,38.18169728,139.7712231
9991443,山形県,西置賜郡小国町,小股,38.15879346,139.7735713
9991436,山形県,西置賜郡小国町,折戸,38.18174949,139.74424974
9991311,山形県,西置賜郡小国町,貝少,38.0985848,139.76404764
9991512,山形県,西置賜郡小国町,片貝,38.01582963,139.67716161
9991301,山形県,西置賜郡小国町,金目,38.13495789,139.84031214
9991211,山形県,西置賜郡小国町,叶水,37.99731157,139.80534032
9991214,山形県,西置賜郡小国町,河原角,37.97983987,139.76896602
9991345,山形県,西置賜郡小国町,北,38.07155929,139.75991049
9991334,山形県,西置賜郡小国町,黒沢,38.03007505,139.79553336
