,name,net_replenishment_time,max_guaranteed_LT,processing_time,replenishment_LT,guaranteed_LT,z,average_demand,sigma,h,b,capacity,x,y
0,Dist_0001,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,24.58,64.36,83.28000000000002,1140.7,245.79999999999998,1344,1632
1,Dist_0002,0.0,0.0,6.0,0.0,0.0,1.8807936081512509,15.29,54.75,84.28000000000002,1154.4,152.89999999999998,1344,1696
2,Dist_0003,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,3.21,14.65,83.28000000000002,1140.7,32.1,1344,1760
3,Dist_0004,0.0,0.0,3.0,0.0,0.0,1.8807936081512509,3.97,6.47,101.76999999999998,1393.9,39.7,1344,1872
4,Dist_0005,0.0,0.0,4.0,0.0,0.0,1.8807936081512509,1.66,11.02,101.76999999999998,1393.9,16.599999999999998,1344,1936
5,Dist_0006,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,2.09,7.3,101.76999999999998,1393.9,20.9,1344,2000
6,Dist_0007,0.0,0.0,8.0,0.0,0.0,1.8807936081512509,1.51,7.73,125.62,1720.6,15.1,1344,2144
7,Dist_0008,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,2.25,8.65,126.62,1734.3,22.5,1344,2208
8,Dist_0009,0.0,0.0,4.0,0.0,0.0,1.8807936081512509,4.69,8.18,125.62,1720.6,46.900000000000006,1344,2272
9,Dist_0010,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,117.4,147.12,154.28000000000003,2113.1,1174.0,1344,2384
10,Dist_0011,0.0,0.0,4.0,0.0,0.0,1.8807936081512509,43.17,178.08,154.28000000000003,2113.1,431.70000000000005,1344,2448
11,Dist_0012,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,1.98,38.73,154.28000000000003,2113.1,19.8,1344,2512
12,Dist_0013,0.0,0.0,6.0,0.0,0.0,1.8807936081512509,28.69,82.24,125.60000000000002,1720.3,286.90000000000003,1344,2624
13,Dist_0014,0.0,0.0,5.0,0.0,0.0,1.8807936081512509,17.8,39.1,124.60000000000002,1706.6,178.0,1344,2688
14,Dist_0015,0.0,0.0,9.0,0.0,0.0,1.8807936081512509,2.36,13.0,124.60000000000002,1706.6,23.599999999999998,1344,2752
15,Manuf_0001,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,270.65,266.628008656255,3.55,48.6,2706.5,208,896
16,Manuf_0002,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,270.65,266.628008656255,7.42,101.6,2706.5,528,896
17,Manuf_0003,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,3.64,49.9,84.5,528,3456
18,Manuf_0004,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,5.09,69.7,1625.4999999999998,528,3520
19,Manuf_0005,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,3.6100000000000003,49.4,488.5,528,3584
20,Manuf_0006,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,221.79999999999995,250.25840125758018,9.25,126.7,2217.9999999999995,688,768
21,Manuf_0007,0.0,0.0,6.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,15.58,213.4,488.5,688,1024
22,Manuf_0008,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,15.14,207.4,84.5,688,1280
23,Manuf_0009,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,16.169999999999998,20.446982662485926,3.41,46.7,161.7,688,1344
24,Manuf_0010,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,10.59,145.0,488.5,688,1408
25,Manuf_0011,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,5.12,70.1,1625.4999999999998,688,3136
26,Manuf_0012,0.0,0.0,2.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,3.19,43.7,488.5,688,3328
27,Manuf_0013,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,16.169999999999998,20.446982662485926,4.859999999999999,66.6,161.7,688,3392
28,Manuf_0014,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,10.39,142.3,84.5,688,3456
29,Manuf_0015,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,12.99,177.9,1625.4999999999998,688,3520
30,Manuf_0016,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,11.02,150.9,488.5,688,3584
31,Manuf_0017,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,4.43,60.7,84.5,688,3648
32,Manuf_0018,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,4.65,63.7,1625.4999999999998,688,3712
33,Manuf_0019,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,5.24,71.8,488.5,688,3776
34,Manuf_0020,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,16.54,226.5,1625.4999999999998,848,832
35,Manuf_0021,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,16.169999999999998,20.446982662485926,11.129999999999999,152.4,161.7,848,896
36,Manuf_0022,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,9.11,124.8,488.5,848,960
37,Manuf_0023,0.0,0.0,3.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,21.23,290.8,1625.4999999999998,848,1152
38,Manuf_0024,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,5.98,81.9,1625.4999999999998,848,1216
39,Manuf_0025,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,13.67,187.2,488.5,848,1472
40,Manuf_0026,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,4.75,65.1,1625.4999999999998,848,1536
41,Manuf_0027,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,16.169999999999998,20.446982662485926,4.539999999999999,62.2,161.7,848,1600
42,Manuf_0028,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,7.84,107.4,1625.4999999999998,848,1728
43,Manuf_0029,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,6.470000000000001,88.6,84.5,848,1792
44,Manuf_0030,0.0,0.0,5.0,0.0,0.0,1.8807936081512522,8.45,14.194639833401903,6.68,91.5,84.5,848,1920
45,Manuf_0031,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,162.54999999999998,234.21527213228433,6.82,93.4,1625.4999999999998,848,1984
46,Manuf_0032,0.0,0.0,4.0,0.0,0.0,1.8807936081512522,48.85,91.98493137465505,6.08,83.3,488.5,848,2048
47,Manuf_0033,0.0,0.0,2.0,0.0,0.0,1.8807936081512522,7.72,14.717041142838461,3.5199999999999996,48.2,77.2,848,2176
48,Manuf_0034,0.0,0.0,2.0,0.0,0.0,1.8807936081512522,270.65,266.628008656255,3.12,42.7,2706.5,848,2304
