,child,parent,units,allocation
0,Manuf_0001,Trans_0001,1,1.0
1,Manuf_0002,Trans_0002,1,1.0
2,Manuf_0003,Trans_0003,1,1.0
3,Manuf_0004,Trans_0004,1,1.0
4,Manuf_0005,Trans_0005,1,1.0
5,Manuf_0006,Trans_0006,1,1.0
6,Manuf_0007,Trans_0007,1,1.0
7,Manuf_0008,Trans_0008,1,1.0
8,Manuf_0009,Trans_0009,1,1.0
9,Manuf_0010,Trans_0010,1,1.0
10,Manuf_0011,Trans_0011,1,1.0
11,Manuf_0012,Trans_0012,1,1.0
12,Manuf_0013,Trans_0013,1,1.0
13,Manuf_0014,Trans_0014,1,1.0
14,Manuf_0015,Trans_0015,1,1.0
15,Manuf_0016,Trans_0016,1,1.0
16,Manuf_0017,Trans_0017,1,1.0
17,Manuf_0018,Trans_0018,1,1.0
18,Manuf_0019,Trans_0019,1,1.0
19,Manuf_0020,Trans_0020,1,1.0
20,Manuf_0021,Trans_0021,1,1.0
21,Manuf_0022,Trans_0022,1,1.0
22,Manuf_0023,Trans_0023,1,1.0
23,Manuf_0024,Trans_0024,1,1.0
24,Manuf_0025,Trans_0025,1,1.0
25,Manuf_0026,Trans_0026,1,1.0
26,Manuf_0027,Trans_0027,1,1.0
27,Manuf_0028,Trans_0028,1,0.5
28,Manuf_0028,Trans_0029,1,0.5
29,Manuf_0029,Trans_0030,1,1.0
30,Manuf_0030,Trans_0031,1,0.1111111111111111
31,Manuf_0030,Trans_0032,1,0.1111111111111111
32,Manuf_0030,Trans_0033,1,0.1111111111111111
33,Manuf_0030,Trans_0034,1,0.1111111111111111
34,Manuf_0030,Trans_0035,1,0.1111111111111111
35,Manuf_0030,Trans_0036,1,0.1111111111111111
36,Manuf_0030,Trans_0037,1,0.1111111111111111
37,Manuf_0030,Trans_0038,1,0.1111111111111111
38,Manuf_0030,Trans_0039,1,0.1111111111111111
39,Manuf_0031,Trans_0040,1,0.1111111111111111
40,Manuf_0031,Trans_0041,1,0.1111111111111111
41,Manuf_0031,Trans_0042,1,0.1111111111111111
42,Manuf_0031,Trans_0043,1,0.1111111111111111
43,Manuf_0031,Trans_0044,1,0.1111111111111111
44,Manuf_0031,Trans_0045,1,0.1111111111111111
45,Manuf_0031,Trans_0046,1,0.1111111111111111
46,Manuf_0031,Trans_0047,1,0.1111111111111111
47,Manuf_0031,Trans_0048,1,0.1111111111111111
48,Manuf_0032,Trans_0049,1,0.1111111111111111
49,Manuf_0032,Trans_0050,1,0.1111111111111111
50,Manuf_0032,Trans_0051,1,0.1111111111111111
51,Manuf_0032,Trans_0052,1,0.1111111111111111
52,Manuf_0032,Trans_0053,1,0.1111111111111111
53,Manuf_0032,Trans_0054,1,0.1111111111111111
54,Manuf_0032,Trans_0055,1,0.1111111111111111
55,Manuf_0032,Trans_0056,1,0.1111111111111111
56,Manuf_0032,Trans_0057,1,0.1111111111111111
57,Manuf_0033,Trans_0058,1,0.1111111111111111
58,Manuf_0033,Trans_0059,1,0.1111111111111111
59,Manuf_0033,Trans_0060,1,0.1111111111111111
60,Manuf_0033,Trans_0061,1,0.1111111111111111
61,Manuf_0033,Trans_0062,1,0.1111111111111111
62,Manuf_0033,Trans_0063,1,0.1111111111111111
63,Manuf_0033,Trans_0064,1,0.1111111111111111
64,Manuf_0033,Trans_0065,1,0.1111111111111111
65,Manuf_0033,Trans_0066,1,0.1111111111111111
66,Manuf_0034,Trans_0067,1,0.1111111111111111
67,Manuf_0034,Trans_0068,1,0.1111111111111111
68,Manuf_0034,Trans_0069,1,0.1111111111111111
69,Manuf_0034,Trans_0070,1,0.1111111111111111
70,Manuf_0034,Trans_0071,1,0.1111111111111111
71,Manuf_0034,Trans_0072,1,0.1111111111111111
72,Manuf_0034,Trans_0073,1,0.1111111111111111
73,Manuf_0034,Trans_0074,1,0.1111111111111111
74,Manuf_0034,Trans_0075,1,0.1111111111111111
75,Manuf_0035,Trans_0076,1,0.1111111111111111
76,Manuf_0035,Trans_0077,1,0.1111111111111111
77,Manuf_0035,Trans_0078,1,0.1111111111111111
78,Manuf_0035,Trans_0079,1,0.1111111111111111
79,Manuf_0035,Trans_0080,1,0.1111111111111111
80,Manuf_0035,Trans_0081,1,0.1111111111111111
81,Manuf_0035,Trans_0082,1,0.1111111111111111
82,Manuf_0035,Trans_0083,1,0.1111111111111111
83,Manuf_0035,Trans_0084,1,0.1111111111111111
84,Manuf_0036,Trans_0085,1,0.1111111111111111
85,Manuf_0036,Trans_0086,1,0.1111111111111111
86,Manuf_0036,Trans_0087,1,0.1111111111111111
87,Manuf_0036,Trans_0088,1,0.1111111111111111
88,Manuf_0036,Trans_0089,1,0.1111111111111111
89,Manuf_0036,Trans_0090,1,0.1111111111111111
90,Manuf_0036,Trans_0091,1,0.1111111111111111
91,Manuf_0036,Trans_0092,1,0.1111111111111111
92,Manuf_0036,Trans_0093,1,0.1111111111111111
93,Manuf_0037,Trans_0094,1,0.1111111111111111
94,Manuf_0037,Trans_0095,1,0.1111111111111111
95,Manuf_0037,Trans_0096,1,0.1111111111111111
96,Manuf_0037,Trans_0097,1,0.1111111111111111
97,Manuf_0037,Trans_0098,1,0.1111111111111111
98,Manuf_0037,Trans_0099,1,0.1111111111111111
99,Manuf_0037,Trans_0100,1,0.1111111111111111
100,Manuf_0037,Trans_0101,1,0.1111111111111111
101,Manuf_0037,Trans_0102,1,0.1111111111111111
102,Manuf_0038,Trans_0103,1,0.1111111111111111
103,Manuf_0038,Trans_0104,1,0.1111111111111111
104,Manuf_0038,Trans_0105,1,0.1111111111111111
105,Manuf_0038,Trans_0106,1,0.1111111111111111
106,Manuf_0038,Trans_0107,1,0.1111111111111111
107,Manuf_0038,Trans_0108,1,0.1111111111111111
108,Manuf_0038,Trans_0109,1,0.1111111111111111
109,Manuf_0038,Trans_0110,1,0.1111111111111111
110,Manuf_0038,Trans_0111,1,0.1111111111111111
111,Manuf_0039,Trans_0112,1,0.1111111111111111
112,Manuf_0039,Trans_0113,1,0.1111111111111111
113,Manuf_0039,Trans_0114,1,0.1111111111111111
114,Manuf_0039,Trans_0115,1,0.1111111111111111
115,Manuf_0039,Trans_0116,1,0.1111111111111111
116,Manuf_0039,Trans_0117,1,0.1111111111111111
117,Manuf_0039,Trans_0118,1,0.1111111111111111
118,Manuf_0039,Trans_0119,1,0.1111111111111111
119,Manuf_0039,Trans_0120,1,0.1111111111111111
120,Manuf_0040,Trans_0121,1,0.1111111111111111
121,Manuf_0040,Trans_0122,1,0.1111111111111111
122,Manuf_0040,Trans_0123,1,0.1111111111111111
123,Manuf_0040,Trans_0124,1,0.1111111111111111
124,Manuf_0040,Trans_0125,1,0.1111111111111111
125,Manuf_0040,Trans_0126,1,0.1111111111111111
126,Manuf_0040,Trans_0127,1,0.1111111111111111
127,Manuf_0040,Trans_0128,1,0.1111111111111111
128,Manuf_0040,Trans_0129,1,0.1111111111111111
129,Manuf_0041,Trans_0130,1,0.1111111111111111
130,Manuf_0041,Trans_0131,1,0.1111111111111111
131,Manuf_0041,Trans_0132,1,0.1111111111111111
132,Manuf_0041,Trans_0133,1,0.1111111111111111
133,Manuf_0041,Trans_0134,1,0.1111111111111111
134,Manuf_0041,Trans_0135,1,0.1111111111111111
135,Manuf_0041,Trans_0136,1,0.1111111111111111
136,Manuf_0041,Trans_0137,1,0.1111111111111111
137,Manuf_0041,Trans_0138,1,0.1111111111111111
138,Manuf_0042,Trans_0139,1,0.1111111111111111
139,Manuf_0042,Trans_0140,1,0.1111111111111111
140,Manuf_0042,Trans_0141,1,0.1111111111111111
141,Manuf_0042,Trans_0142,1,0.1111111111111111
142,Manuf_0042,Trans_0143,1,0.1111111111111111
143,Manuf_0042,Trans_0144,1,0.1111111111111111
144,Manuf_0042,Trans_0145,1,0.1111111111111111
145,Manuf_0042,Trans_0146,1,0.1111111111111111
146,Manuf_0042,Trans_0147,1,0.1111111111111111
147,Manuf_0043,Trans_0148,1,0.1
148,Manuf_0043,Trans_0149,1,0.1
149,Manuf_0043,Trans_0150,1,0.1
150,Manuf_0043,Trans_0151,1,0.1
151,Manuf_0043,Trans_0152,1,0.1
152,Manuf_0043,Trans_0153,1,0.1
153,Manuf_0043,Trans_0154,1,0.1
154,Manuf_0043,Trans_0155,1,0.1
155,Manuf_0043,Trans_0156,1,0.1
156,Manuf_0043,Trans_0157,1,0.1
157,Manuf_0044,Trans_0158,1,0.1111111111111111
158,Manuf_0044,Trans_0159,1,0.1111111111111111
159,Manuf_0044,Trans_0160,1,0.1111111111111111
160,Manuf_0044,Trans_0161,1,0.1111111111111111
161,Manuf_0044,Trans_0162,1,0.1111111111111111
162,Manuf_0044,Trans_0163,1,0.1111111111111111
163,Manuf_0044,Trans_0164,1,0.1111111111111111
164,Manuf_0044,Trans_0165,1,0.1111111111111111
165,Manuf_0044,Trans_0166,1,0.1111111111111111
166,Manuf_0045,Trans_0167,1,0.1111111111111111
167,Manuf_0045,Trans_0168,1,0.1111111111111111
168,Manuf_0045,Trans_0169,1,0.1111111111111111
169,Manuf_0045,Trans_0170,1,0.1111111111111111
170,Manuf_0045,Trans_0171,1,0.1111111111111111
171,Manuf_0045,Trans_0172,1,0.1111111111111111
172,Manuf_0045,Trans_0173,1,0.1111111111111111
173,Manuf_0045,Trans_0174,1,0.1111111111111111
174,Manuf_0045,Trans_0175,1,0.1111111111111111
175,Manuf_0046,Trans_0176,1,0.1
176,Manuf_0046,Trans_0177,1,0.1
177,Manuf_0046,Trans_0178,1,0.1
178,Manuf_0046,Trans_0179,1,0.1
179,Manuf_0046,Trans_0180,1,0.1
180,Manuf_0046,Trans_0181,1,0.1
181,Manuf_0046,Trans_0182,1,0.1
182,Manuf_0046,Trans_0183,1,0.1
