,child,parent,units,allocation
0,Dist_0001,Manuf_0002,1,0.25
1,Dist_0001,Manuf_0003,1,0.25
2,Dist_0001,Manuf_0004,1,0.25
3,Dist_0001,Manuf_0005,1,0.25
4,Manuf_0001,Dist_0001,1,1.0
5,Manuf_0002,Retail_0001,1,0.5
6,Manuf_0002,Retail_0002,1,0.5
7,Manuf_0003,Retail_0003,1,0.5
8,Manuf_0003,Retail_0004,1,0.5
9,Manuf_0004,Retail_0005,1,0.5
10,Manuf_0004,Retail_0006,1,0.5
11,Manuf_0005,Retail_0007,1,0.5
12,Manuf_0005,Retail_0008,1,0.5
13,Part_0001,Manuf_0001,1,1.0
14,Part_0002,Manuf_0001,1,1.0
15,Part_0003,Manuf_0001,1,1.0
16,Part_0004,Manuf_0001,1,1.0
17,Part_0005,Manuf_0001,1,1.0
18,Part_0006,Manuf_0001,1,1.0
19,Part_0007,Manuf_0002,1,1.0
20,Part_0008,Manuf_0002,1,0.5
21,Part_0008,Manuf_0003,1,0.5
22,Part_0009,Manuf_0003,1,1.0
23,Part_0010,Manuf_0002,1,0.25
24,Part_0010,Manuf_0003,1,0.25
25,Part_0010,Manuf_0004,1,0.25
26,Part_0010,Manuf_0005,1,0.25
27,Part_0011,Manuf_0004,1,1.0
28,Part_0012,Manuf_0004,1,0.5
29,Part_0012,Manuf_0005,1,0.5
30,Part_0013,Manuf_0005,1,1.0
